pk,jsondata,language_pk,source_pk,version
6128,,2247,2440,1
6129,,2523,4712,1
6130,,2231,1765,1
6131,,1622,4935,1
6132,,1261,911,1
6133,,1478,3332,1
6134,,1566,4270,1
6135,,1285,185,1
6136,,854,1660,1
6137,,1604,2296,1
6138,,664,5237,1
6139,,2059,3361,1
6140,,1985,2162,1
6141,,2540,3710,1
6142,,438,5491,1
6143,,180,1168,1
6144,,863,4612,1
6145,,416,5716,1
6146,,1844,4050,1
6147,,1750,2446,1
6148,,2478,4525,1
6149,,2207,4998,1
6150,,2193,3579,1
6151,,1233,3340,1
6152,,1459,3351,1
6153,,1404,51,1
6154,,2466,5524,1
6155,,1308,2025,1
6156,,2372,2607,1
6157,,1135,924,1
6158,,2015,2656,1
6159,,1167,3833,1
6160,,1526,2476,1
6161,,2092,170,1
6162,,2346,73,1
6163,,188,5197,1
6164,,158,4044,1
6165,,1532,2977,1
6166,,537,1424,1
6167,,517,2951,1
6168,,2182,3413,1
6169,,2124,4085,1
6170,,857,4762,1
6171,,2591,7082,1
6172,,2516,3468,1
6173,,321,4688,1
6174,,2361,3237,1
6175,,316,3269,1
6176,,1957,4401,1
6177,,2469,5522,1
6178,,2438,4050,1
6179,,1201,3944,1
6180,,1918,1747,1
6181,,2342,2621,1
6182,,2062,2893,1
6183,,909,4073,1
6184,,1635,2145,1
6185,,1594,4270,1
6186,,465,5455,1
6187,,1944,902,1
6188,,2545,3900,1
6189,,2596,6861,1
6190,,2361,4748,1
6191,,612,1366,1
6192,,2478,1687,1
6193,,50,2930,1
6194,,2410,3044,1
6195,,1351,4134,1
6196,,2396,5425,1
6197,,1429,2676,1
6198,,2411,2132,1
6199,,2208,5227,1
6200,,1950,6846,1
6201,,2365,3430,1
6202,,2411,5000,1
6203,,1117,1726,1
6204,,2166,1072,1
6205,,1865,4906,1
6206,,2244,2691,1
6207,,2545,4674,1
6208,,1772,2640,1
6209,,2445,1938,1
6210,,1861,4272,1
6211,,1231,146,1
6212,,2312,201,1
6213,,1145,4844,1
6214,,2394,4031,1
6215,,372,5709,1
6216,,2105,5031,1
6217,,2127,3432,1
6219,,1562,2299,1
6220,,2285,4104,1
6221,,2412,5048,1
6222,,1037,5553,1
6223,,1597,3232,1
6224,,1431,3193,1
6225,,2093,1007,1
6226,,750,6825,1
6227,,986,4832,1
6228,,1939,3616,1
6229,,391,3299,1
6230,,2284,3933,1
6231,,1591,4863,1
6232,,1004,4028,1
6233,,2586,6394,1
6234,,2025,3344,1
6235,,2422,4645,1
6236,,2458,4200,1
6237,,2548,597,1
6238,,437,5391,1
6239,,1908,4130,1
6240,,2174,6888,1
6241,,772,1388,1
6242,,495,5442,1
6243,,1896,1778,1
6244,,1197,4695,1
6245,,2528,4391,1
6246,,2355,3795,1
6247,,1944,2875,1
6248,,2551,4585,1
6249,,2419,144,1
6250,,2148,2664,1
6251,,2609,6599,1
6252,,2347,4336,1
6253,,1343,3208,1
6254,,2317,2973,1
6255,,1547,4438,1
6256,,1497,2273,1
6257,,2502,1151,1
6258,,1921,251,1
6259,,2042,4117,1
6260,,494,5516,1
6261,,2372,2291,1
6262,,2537,5673,1
6263,,2354,2892,1
6264,,1365,752,1
6265,,1499,1158,1
6266,,2174,271,1
6267,,938,1207,1
6268,,2226,121,1
6269,,2020,4935,1
6270,,776,1613,1
6271,,2545,1570,1
6272,,2285,1385,1
6273,,1291,4904,1
6274,,2041,3635,1
6275,,2470,5633,1
6276,,2233,4272,1
6277,,2416,3708,1
6278,,2353,1912,1
6279,,2089,4277,1
6280,,2416,1219,1
6281,,2296,354,1
6282,,739,1145,1
6283,,2216,1791,1
6284,,2357,4629,1
6285,,2010,4876,1
6286,,1742,3644,1
6287,,1737,774,1
6288,,1573,3154,1
6289,,2359,1205,1
6290,,2495,4050,1
6291,,2203,17,1
6292,,2387,3415,1
6293,,1419,4272,1
6294,,2450,3933,1
6295,,1744,3658,1
6296,,2528,3462,1
6297,,879,4120,1
6298,,1536,1006,1
6299,,2347,6273,1
6300,,2444,3115,1
6301,,618,4644,1
6302,,563,1832,1
6303,,2496,887,1
6304,,2533,3035,1
6305,,2130,3605,1
6306,,864,7326,1
6307,,866,4690,1
6308,,471,5242,1
6309,,2290,4661,1
6310,,2496,3453,1
6311,,2186,2932,1
6312,,2230,383,1
6313,,2511,5123,1
6314,,2368,3710,1
6315,,481,3546,1
6316,,2441,3542,1
6317,,2013,462,1
6318,,2170,2592,1
6319,,171,4092,1
6320,,578,1722,1
6321,,2676,4073,1
6322,,26,4092,1
6323,,956,3909,1
6324,,2060,2859,1
6325,,2364,4234,1
6326,,2219,4932,1
6327,,1828,3238,1
6328,,2545,1253,1
6329,,2257,5523,1
6330,,2540,5261,1
6331,,468,4653,1
6332,,2279,2731,1
6333,,2250,2181,1
6334,,2550,1795,1
6335,,2542,768,1
6336,,885,3298,1
6337,,2053,4894,1
6338,,2356,4272,1
6339,,2546,1173,1
6340,,2216,5560,1
6341,,1862,2545,1
6342,,1852,2293,1
6343,,2405,269,1
6344,,638,1801,1
6345,,2509,1968,1
6346,,1568,1078,1
6347,,1475,968,1
6348,,1938,2508,1
6349,,1026,5355,1
6350,,2320,4050,1
6351,,2281,2282,1
6352,,1920,197,1
6353,,1567,2491,1
6354,,2308,4951,1
6355,,2250,555,1
6356,,1782,3457,1
6357,,1235,851,1
6358,,2172,3320,1
6359,,2320,1275,1
6360,,2368,2786,1
6361,,1955,3106,1
6362,,1574,2632,1
6363,,1903,3505,1
6364,,2549,4609,1
6365,,2249,905,1
6366,,280,5247,1
6367,,1864,1302,1
6368,,531,3952,1
6369,,2361,1724,1
6370,,1290,9,1
6371,,2535,987,1
6372,,508,4676,1
6373,,2547,2188,1
6374,,2452,377,1
6375,,1983,5673,1
6376,,1120,4019,1
6377,,1381,6128,1
6378,,2541,3710,1
6379,,2319,1863,1
6380,,2445,519,1
6381,,469,3804,1
6382,,1740,2589,1
6383,,2579,6494,1
6384,,2238,5112,1
6385,,2539,4715,1
6386,,2228,105,1
6387,,2482,1038,1
6388,,2109,2095,1
6389,,2226,5673,1
6390,,2521,5013,1
6391,,2146,4270,1
6392,,2147,4272,1
6393,,668,5291,1
6394,,1986,3568,1
6395,,1961,2837,1
6396,,2070,4920,1
6397,,273,4686,1
6398,,1401,4050,1
6399,,2084,2990,1
6400,,2182,4033,1
6401,,2514,4971,1
6402,,1210,221,1
6403,,2402,1196,1
6404,,1977,4203,1
6405,,2343,3699,1
6406,,2357,2438,1
6407,,2256,3002,1
6408,,2364,31,1
6409,,2286,4583,1
6410,,651,1606,1
6411,,2405,4050,1
6412,,993,5431,1
6413,,2580,6509,1
6414,,246,3904,1
6415,,842,4874,1
6416,,168,3947,1
6417,,1972,3732,1
6418,,2226,1893,1
6419,,2127,5089,1
6420,,2420,2281,1
6421,,1712,4691,1
6422,,1945,71,1
6423,,1525,4686,1
6424,,2226,3817,1
6425,,33,3923,1
6426,,2144,3702,1
6427,,2319,330,1
6428,,709,848,1
6429,,2266,665,1
6430,,780,4651,1
6431,,2385,5661,1
6432,,1707,3907,1
6433,,1367,1483,1
6434,,2518,834,1
6435,,1462,3891,1
6436,,337,5574,1
6437,,2482,5060,1
6438,,1007,1764,1
6439,,2516,4924,1
6440,,892,1703,1
6441,,313,5406,1
6442,,1009,4290,1
6443,,2064,2256,1
6444,,966,216,1
6445,,1747,2568,1
6446,,2234,5669,1
6447,,1090,5080,1
6448,,1173,3993,1
6449,,950,3207,1
6450,,1659,4073,1
6451,,2204,4403,1
6452,,2471,2238,1
6453,,2162,2466,1
6454,,2502,5097,1
6455,,1201,1649,1
6456,,1447,528,1
6457,,1925,1059,1
6458,,678,1904,1
6459,,2234,5575,1
6460,,2331,3143,1
6461,,272,5432,1
6462,,1622,5468,1
6463,,2478,1688,1
6464,,831,4196,1
6465,,2412,188,1
6466,,1292,715,1
6467,,2526,868,1
6468,,1757,4366,1
6469,,2635,6310,1
6470,,2528,4934,1
6471,,2283,3933,1
6472,,2247,175,1
6473,,2355,1869,1
6474,,1940,801,1
6475,,1106,4808,1
6476,,2264,3926,1
6477,,2545,1317,1
6478,,1540,4050,1
6479,,2543,1587,1
6480,,2493,3873,1
6481,,2478,5179,1
6482,,1081,3181,1
6483,,984,4206,1
6484,,1258,1865,1
6485,,1757,4744,1
6486,,2496,4613,1
6487,,1786,4913,1
6488,,2219,3539,1
6489,,2189,4050,1
6490,,1617,2867,1
6492,,1709,3245,1
6493,,2136,411,1
6494,,1433,1710,1
6495,,371,5337,1
6496,,2365,5397,1
6497,,1626,5215,1
6498,,2157,2104,1
6499,,2428,4594,1
6500,,2285,4102,1
6501,,1075,3849,1
6502,,2443,3524,1
6503,,698,1033,1
6504,,2531,754,1
6505,,1801,3458,1
6506,,619,4962,1
6507,,2341,3710,1
6508,,2548,324,1
6509,,1288,3370,1
6510,,1672,1727,1
6511,,1954,2344,1
6512,,2515,3022,1
6513,,2536,5673,1
6514,,1721,6404,1
6515,,2545,3135,1
6516,,1981,4340,1
6517,,2319,526,1
6518,,1370,1488,1
6519,,2024,4679,1
6520,,2262,7101,1
6521,,1487,4044,1
6522,,2340,848,1
6523,,629,1449,1
6524,,2306,1771,1
6525,,2529,3522,1
6526,,2548,2981,1
6527,,775,1613,1
6528,,1459,5673,1
6529,,2543,3695,1
6530,,427,974,1
6531,,1327,4364,1
6532,,1590,4872,1
6533,,2021,3594,1
6534,,2295,3780,1
6535,,530,1330,1
6536,,1797,4110,1
6537,,1096,2827,1
6538,,467,5477,1
6539,,2543,3042,1
6540,,1591,3830,1
6541,,1229,662,1
6542,,1779,5373,1
6543,,2542,3039,1
6544,,1121,4829,1
6545,,1321,6511,1
6546,,1480,138,1
6547,,1122,1539,1
6548,,2522,3527,1
6549,,2286,4461,1
6550,,1933,2882,1
6551,,2492,4050,1
6552,,2081,1846,1
6553,,2009,954,1
6554,,449,5357,1
6555,,726,5217,1
6556,,2525,7472,1
6557,,1018,4270,1
6558,,1547,4437,1
6559,,2468,5527,1
6560,,2526,599,1
6561,,2453,532,1
6562,,305,5711,1
6563,,2270,4382,1
6564,,2378,5075,1
6565,,1027,5391,1
6566,,2505,4094,1
6567,,1548,3174,1
6568,,997,4755,1
6569,,2226,1795,1
6570,,2539,585,1
6571,,2409,2030,1
6572,,1822,2401,1
6573,,2291,2684,1
6574,,1708,4314,1
6575,,2117,3152,1
6576,,2149,1113,1
6577,,2162,2944,1
6578,,2292,4183,1
6579,,2546,5110,1
6580,,2428,865,1
6581,,2528,814,1
6582,,2387,2935,1
6583,,607,4142,1
6584,,1558,6563,1
6585,,1225,848,1
6586,,1047,1091,1
6587,,1577,2155,1
6588,,1786,1901,1
6589,,2325,2269,1
6590,,1021,2891,1
6591,,2089,2869,1
6592,,486,5537,1
6593,,1896,4054,1
6594,,2155,5676,1
6595,,2077,1699,1
6596,,1896,4530,1
6597,,2050,4266,1
6598,,1947,1438,1
6599,,2065,1420,1
6600,,2514,1938,1
6601,,2306,2087,1
6602,,2245,2168,1
6603,,1317,4050,1
6604,,2328,39,1
6605,,1500,3600,1
6606,,2549,5724,1
6607,,2357,4272,1
6608,,1923,2355,1
6609,,2205,4963,1
6610,,930,4296,1
6611,,1680,4371,1
6612,,1850,2584,1
6613,,2306,3793,1
6614,,2287,5139,1
6615,,2511,4162,1
6616,,2515,1264,1
6618,,2380,353,1
6619,,1800,4881,1
6620,,2206,832,1
6621,,2514,3575,1
6622,,851,3125,1
6623,,1837,4246,1
6624,,933,4356,1
6625,,383,5391,1
6626,,1371,2829,1
6627,,1265,3974,1
6628,,492,5391,1
6629,,2490,246,1
6630,,2547,2917,1
6631,,1563,2714,1
6632,,2412,2021,1
6633,,2121,3647,1
6634,,22,5371,1
6635,,2120,2764,1
6636,,2514,3057,1
6637,,1039,5685,1
6638,,2526,846,1
6639,,797,4044,1
6640,,2496,2873,1
6641,,1594,1774,1
6642,,2419,1758,1
6643,,1485,2842,1
6644,,2277,2863,1
6645,,2067,1419,1
6646,,2416,3941,1
6647,,2401,373,1
6648,,1989,4050,1
6649,,1932,1128,1
6650,,2008,4270,1
6651,,1779,2071,1
6652,,946,3430,1
6653,,1061,4112,1
6654,,2349,5004,1
6655,,1956,174,1
6656,,279,3564,1
6657,,2407,708,1
6658,,1679,2744,1
6659,,2458,2034,1
6660,,2368,3778,1
6661,,2098,2436,1
6662,,1428,4270,1
6663,,2500,5058,1
6664,,260,2117,1
6665,,589,1795,1
6666,,1874,4889,1
6667,,2549,5416,1
6668,,2050,3472,1
6669,,2333,1487,1
6670,,2130,1517,1
6671,,905,1650,1
6672,,2387,331,1
6673,,2272,4004,1
6674,,878,3285,1
6675,,2323,3123,1
6676,,2402,4050,1
6677,,2284,5124,1
6678,,607,4094,1
6679,,1931,1441,1
6680,,2116,2118,1
6681,,327,1284,1
6682,,2416,1399,1
6683,,1524,4073,1
6684,,1973,3732,1
6685,,2131,2267,1
6686,,838,4301,1
6687,,2423,299,1
6688,,2026,897,1
6689,,1659,8,1
6690,,2515,4984,1
6691,,1608,159,1
6692,,448,5391,1
6693,,1095,3137,1
6694,,1895,506,1
6695,,690,4272,1
6696,,1373,110,1
6697,,751,3479,1
6698,,1658,3732,1
6699,,1906,2127,1
6700,,2227,4223,1
6701,,2332,771,1
6702,,2200,5259,1
6703,,2272,1592,1
6704,,1055,2180,1
6705,,2487,1032,1
6706,,926,3171,1
6707,,2274,4985,1
6708,,1994,5293,1
6709,,1228,877,1
6710,,1295,4768,1
6711,,1348,592,1
6712,,1762,2833,1
6713,,1744,4096,1
6714,,1922,347,1
6715,,1922,4965,1
6716,,1570,5450,1
6717,,2155,1561,1
6718,,1025,4332,1
6719,,1019,4816,1
6720,,2342,736,1
6721,,1379,287,1
6722,,2231,1433,1
6723,,2518,2990,1
6724,,254,1277,1
6725,,1164,4672,1
6726,,1281,1692,1
6727,,2216,1790,1
6728,,1809,1021,1
6729,,1653,2506,1
6730,,1719,1144,1
6731,,2006,684,1
6732,,2656,7278,1
6733,,1542,2743,1
6734,,2000,5670,1
6735,,2113,4987,1
6736,,1859,2100,1
6737,,1415,59,1
6738,,1206,215,1
6739,,1181,4542,1
6740,,500,4458,1
6741,,2545,1326,1
6742,,228,4095,1
6743,,434,5253,1
6744,,1958,4014,1
6745,,1722,1148,1
6746,,2062,2895,1
6747,,1394,4789,1
6748,,2186,4050,1
6749,,2456,5128,1
6750,,2166,5165,1
6751,,2543,5389,1
6752,,1435,5328,1
6753,,1089,1079,1
6754,,2523,3710,1
6755,,2533,1930,1
6756,,2549,5199,1
6757,,581,1902,1
6758,,234,1155,1
6759,,1587,2521,1
6760,,2442,5007,1
6761,,2121,6370,1
6762,,1525,2283,1
6763,,2043,4550,1
6764,,2543,5673,1
6765,,129,4092,1
6766,,2343,1505,1
6767,,2359,2988,1
6768,,2327,485,1
6769,,1909,3194,1
6771,,2347,4096,1
6772,,2199,5368,1
6773,,1369,3273,1
6774,,2419,917,1
6775,,1950,2165,1
6776,,2525,4671,1
6777,,417,3721,1
6778,,2534,5382,1
6779,,2543,1938,1
6780,,1717,3247,1
6781,,2548,1579,1
6782,,2665,6496,1
6783,,1351,3933,1
6784,,2160,2679,1
6785,,720,1464,1
6786,,2055,2329,1
6787,,1490,3828,1
6788,,1596,4394,1
6789,,2138,1538,1
6790,,782,3445,1
6791,,2551,278,1
6792,,2342,4230,1
6793,,1443,3292,1
6794,,1456,42,1
6795,,2514,4619,1
6796,,1252,4643,1
6797,,2140,505,1
6798,,503,1369,1
6799,,2185,3088,1
6800,,1784,2277,1
6801,,2503,1305,1
6802,,773,1036,1
6803,,2493,4050,1
6804,,2206,1193,1
6805,,1687,2053,1
6806,,2292,23,1
6807,,2679,4237,1
6808,,1538,3823,1
6809,,1136,4761,1
6810,,2308,4050,1
6811,,2180,5658,1
6812,,2435,2201,1
6813,,934,3283,1
6814,,2345,5673,1
6815,,2002,5673,1
6816,,799,4470,1
6817,,1883,3604,1
6818,,2371,2661,1
6819,,1857,387,1
6820,,2291,3012,1
6821,,1950,2671,1
6822,,161,4035,1
6823,,2507,5673,1
6824,,858,2117,1
6825,,2193,4519,1
6826,,933,4860,1
6827,,2082,1411,1
6828,,1662,60,1
6829,,2450,3103,1
6830,,1546,1098,1
6831,,1174,4772,1
6832,,296,5396,1
6833,,2169,4272,1
6834,,2365,5738,1
6835,,2518,1708,1
6836,,962,4342,1
6837,,1857,3212,1
6838,,2147,254,1
6839,,574,4369,1
6840,,1391,5418,1
6841,,169,3299,1
6842,,2443,2907,1
6843,,2528,4275,1
6844,,601,989,1
6845,,2391,4492,1
6846,,2523,628,1
6847,,1870,3689,1
6848,,2356,3028,1
6849,,2113,418,1
6850,,1361,2093,1
6851,,2549,1872,1
6852,,1909,2251,1
6853,,2272,4010,1
6854,,334,3541,1
6855,,2236,5186,1
6856,,1989,5380,1
6857,,1200,3850,1
6858,,1968,982,1
6859,,2309,481,1
6860,,2431,266,1
6861,,2514,3800,1
6862,,1026,5629,1
6863,,621,4326,1
6864,,1982,4493,1
6865,,495,7133,1
6866,,2465,4050,1
6867,,142,6151,1
6868,,2675,2862,1
6869,,1996,571,1
6870,,1546,3348,1
6871,,1941,1843,1
6872,,1812,2779,1
6873,,2665,6358,1
6874,,1111,2365,1
6875,,2235,3814,1
6876,,1117,571,1
6878,,2228,2122,1
6879,,881,976,1
6880,,991,1733,1
6881,,2248,713,1
6882,,2468,3770,1
6883,,1549,5384,1
6884,,2156,2334,1
6885,,2104,2561,1
6886,,2477,998,1
6887,,807,3025,1
6888,,2171,2483,1
6889,,464,4685,1
6890,,2063,2602,1
6891,,1842,35,1
6892,,2309,743,1
6893,,2362,4490,1
6894,,1664,1249,1
6895,,2307,1141,1
6896,,2262,5375,1
6897,,1797,5225,1
6898,,2187,3992,1
6899,,2303,653,1
6900,,2305,594,1
6901,,2473,1127,1
6902,,1716,4328,1
6903,,2031,2693,1
6904,,1728,1997,1
6905,,963,1601,1
6906,,2351,3678,1
6907,,2516,4105,1
6908,,2215,1614,1
6909,,1794,2161,1
6910,,1576,2733,1
6911,,916,2623,1
6912,,1218,3291,1
6913,,2514,4272,1
6914,,2507,4996,1
6915,,2521,2999,1
6916,,1025,5472,1
6917,,2521,3535,1
6918,,1510,3498,1
6919,,1700,1155,1
6920,,1553,5391,1
6921,,1446,3615,1
6922,,1199,3623,1
6923,,86,6795,1
6924,,2304,2562,1
6925,,960,4823,1
6926,,1792,371,1
6927,,664,5047,1
6928,,2110,5125,1
6929,,2413,104,1
6930,,470,1142,1
6931,,2529,4330,1
6932,,2544,4068,1
6933,,2030,4144,1
6934,,996,4327,1
6935,,1096,2240,1
6936,,2392,5176,1
6937,,2309,4192,1
6938,,2522,1937,1
6939,,306,5265,1
6940,,1672,2986,1
6941,,2645,6536,1
6942,,1562,5586,1
6943,,1573,2260,1
6944,,2488,977,1
6945,,1452,889,1
6946,,2353,4927,1
6947,,2329,3710,1
6948,,2503,2904,1
6949,,498,4546,1
6950,,2354,4270,1
6951,,1875,891,1
6952,,2543,4929,1
6953,,1868,2638,1
6954,,693,4087,1
6955,,2494,6518,1
6956,,2391,3099,1
6957,,1631,1213,1
6958,,1434,4511,1
6959,,2192,4036,1
6960,,2137,4739,1
6961,,1844,5156,1
6962,,2487,5006,1
6963,,2068,5234,1
6964,,1666,2531,1
6965,,632,5270,1
6966,,2249,3650,1
6967,,1697,3175,1
6968,,2098,5452,1
6969,,2027,2458,1
6970,,1268,5674,1
6971,,2368,5276,1
6972,,794,4796,1
6973,,2499,493,1
6974,,1611,1480,1
6975,,1152,1373,1
6976,,2180,3948,1
6977,,1924,5342,1
6978,,1616,2658,1
6979,,2109,1436,1
6980,,1814,4983,1
6981,,1149,4116,1
6982,,627,1358,1
6983,,1414,1807,1
6984,,1915,1640,1
6985,,2101,2304,1
6986,,2351,1737,1
6987,,1307,4641,1
6988,,2533,2006,1
6989,,2518,4413,1
6990,,1531,4286,1
6991,,133,5712,1
6992,,2516,937,1
6993,,2296,4050,1
6994,,2364,2709,1
6995,,2368,2173,1
6996,,2287,4554,1
6997,,1709,3933,1
6998,,1423,2754,1
6999,,554,1590,1
7000,,2061,2315,1
7001,,940,269,1
7002,,539,5627,1
7003,,2166,5142,1
7004,,2409,880,1
7005,,353,3439,1
7006,,198,5664,1
7007,,1608,655,1
7008,,2447,3800,1
7009,,1605,1679,1
7010,,2072,72,1
7011,,1276,4114,1
7012,,2401,374,1
7013,,2542,5673,1
7014,,2375,2175,1
7015,,2353,3955,1
7016,,263,7296,1
7017,,1651,1588,1
7018,,848,1955,1
7019,,2109,5514,1
7020,,1338,4962,1
7021,,2526,709,1
7022,,2077,2566,1
7023,,2337,1443,1
7024,,2527,4104,1
7025,,1967,3077,1
7026,,2410,3967,1
7027,,1557,5483,1
7028,,2268,3399,1
7029,,2547,1234,1
7030,,2451,3930,1
7031,,2272,2208,1
7032,,2402,5583,1
7033,,1929,2527,1
7034,,975,3219,1
7035,,1467,3732,1
7036,,1734,2253,1
7037,,2458,1338,1
7038,,2522,2849,1
7039,,2521,4568,1
7040,,2380,1230,1
7041,,2056,2824,1
7042,,1787,683,1
7043,,5,1135,1
7044,,1092,4055,1
7045,,894,5104,1
7046,,2539,1617,1
7047,,2139,3634,1
7048,,2507,579,1
7049,,592,1028,1
7050,,888,1784,1
7051,,2546,4713,1
7052,,2578,6909,1
7053,,2347,4050,1
7054,,2503,5220,1
7055,,2456,1522,1
7056,,2388,1268,1
7057,,1205,4040,1
7058,,2490,4050,1
7059,,2671,6140,1
7060,,1459,272,1
7061,,2543,3933,1
7062,,90,226,1
7063,,1692,3839,1
7064,,2125,4050,1
7065,,2309,4901,1
7066,,1806,3711,1
7067,,575,2671,1
7068,,1449,2294,1
7069,,575,6846,1
7070,,1260,337,1
7071,,2533,5111,1
7072,,47,970,1
7073,,996,3692,1
7074,,855,1422,1
7075,,789,3020,1
7076,,2519,1199,1
7077,,1602,3920,1
7078,,2109,5515,1
7079,,2346,5182,1
7080,,2292,793,1
7081,,1269,792,1
7082,,2514,5530,1
7083,,2264,417,1
7084,,1837,2988,1
7085,,1638,1549,1
7086,,2043,1140,1
7087,,404,5435,1
7088,,1825,3210,1
7089,,2324,980,1
7090,,2478,1508,1
7091,,637,4660,1
7092,,2446,3128,1
7093,,2517,4270,1
7094,,2448,3532,1
7095,,1823,2354,1
7096,,755,1678,1
7097,,1030,1223,1
7098,,2482,578,1
7099,,1277,501,1
7100,,2435,4635,1
7101,,11,4024,1
7102,,118,4044,1
7103,,1747,3989,1
7104,,25,7534,1
7105,,2680,4776,1
7106,,2681,4754,1
7107,,1454,4787,1
7108,,185,1184,1
7109,,185,1315,1
7110,,185,1802,1
7111,,185,189,1
7112,,185,1944,1
7113,,185,2024,1
7114,,185,2089,1
7115,,185,2236,1
7116,,185,310,1
7117,,185,3933,1
7118,,185,4050,1
7119,,185,4202,1
7120,,185,424,1
7122,,185,4552,1
7123,,185,4668,1
7124,,185,5066,1
7125,,185,6539,1
7126,,185,703,1
7127,,185,704,1
7128,,185,7469,1
7129,,185,819,1
7130,,2425,4441,1
7131,,1844,3614,1
7132,,877,5611,1
7133,,295,1148,1
7134,,295,4050,1
7135,,295,664,1
7136,,685,317,1
7137,,685,616,1
7138,,685,682,1
7139,,201,5615,1
7140,,476,5557,1
7141,,118,165,1
7142,,118,350,1
7143,,118,351,1
7144,,1853,5310,1
7145,,1853,1580,1
7146,,424,1494,1
7147,,1952,933,1
7148,,1996,1213,1
7149,,1996,35,1
7150,,2252,1058,1
7151,,2682,3206,1
7152,,2683,2120,1
7153,,2683,5570,1
7154,,944,2994,1
7155,,2533,7535,1
7156,,2684,848,1
