pk,jsondata,language_pk,identifier_pk,description,version
4112,,617,4048,,1
4113,,2300,4500,,1
4114,,2300,4962,,1
4115,,1422,4421,,1
4116,,1760,4732,,1
4117,,2128,4409,,1
4118,,1203,4681,,1
4119,,802,5824,,1
4120,,2394,5323,,1
4121,,666,5410,,1
4122,,2502,5197,,1
4123,,1573,4148,,1
4124,,808,4845,,1
4125,,2267,5020,,1
4126,,1557,5863,,1
4127,,1088,5820,,1
4128,,1953,4954,,1
4129,,404,5984,,1
4130,,1503,5305,,1
4131,,1502,5783,,1
4132,,1590,5811,,1
4133,,1592,5296,,1
4134,,1995,4532,,1
4135,,290,5057,,1
4137,,2510,5004,,1
4138,,1597,4402,,1
4139,,1678,5381,,1
4140,,1881,4950,,1
4141,,2117,4909,,1
4142,,2527,5361,,1
4143,,2497,5245,,1
4144,,206,4488,,1
4145,,2196,4214,,1
4146,,399,4267,,1
4147,,1958,4735,,1
4148,,1994,4356,,1
4149,,1181,4398,,1
4150,,2455,4505,,1
4151,,1714,4317,,1
4152,,519,5640,,1
4153,,2391,5976,,1
4154,,2493,4574,,1
4155,,284,4330,,1
4156,,321,5132,,1
4157,,1547,4484,,1
4158,,624,4718,,1
4159,,1269,5812,,1
4160,,174,4943,,1
4161,,1311,5784,,1
4163,,1956,5111,,1
4164,,2376,4613,,1
4165,,1055,5800,,1
4166,,2263,5327,,1
4167,,1471,4440,,1
4169,,2004,5787,,1
4170,,2148,4511,,1
4171,,1298,4571,,1
4172,,1057,4349,,1
4173,,2248,4993,,1
4174,,2486,4391,,1
4175,,939,4310,,1
4176,,2312,4298,,1
4177,,1731,4567,,1
4178,,2526,3987,,1
4179,,2333,3947,,1
4180,,2232,5124,,1
4181,,1134,4791,,1
4182,,181,5898,,1
4183,,2376,4477,,1
4184,,498,5739,,1
4185,,2300,5726,,1
4186,,2507,5512,,1
4187,,2022,5214,,1
4188,,2521,5629,,1
4189,,1229,4067,,1
4190,,2314,5091,,1
4191,,1510,4060,,1
4192,,2183,5319,,1
4193,,373,4127,,1
4194,,1111,4977,,1
4195,,186,5735,,1
4196,,2243,5264,,1
4197,,554,4482,,1
4198,,854,5212,,1
4199,,2347,4342,,1
4200,,1971,4599,,1
4201,,2120,4560,,1
4202,,2163,5087,,1
4203,,2013,3980,,1
4204,,1220,5554,,1
4205,,1782,5775,,1
4206,,2404,5274,,1
4207,,2371,4784,,1
4208,,1673,5432,,1
4209,,719,4926,,1
4210,,1360,5378,,1
4211,,804,5165,,1
4212,,1200,5099,,1
4213,,1152,4169,,1
4214,,99,5872,,1
4215,,1854,5113,,1
4216,,2198,5771,,1
4218,,1532,5428,,1
4219,,1687,4964,,1
4221,,2200,5994,,1
4223,,894,5374,,1
4224,,1961,4038,,1
4225,,150,5939,,1
4226,,2095,4737,,1
4227,,1633,4734,,1
4228,,2154,5495,,1
4229,,2236,4764,,1
4230,,2513,4960,,1
4231,,557,4876,,1
4232,,913,5990,,1
4233,,2416,4458,,1
4234,,1194,5817,,1
4235,,2263,4332,,1
4236,,1307,4894,,1
4237,,1679,5559,,1
4238,,2421,5546,,1
4239,,1651,4727,,1
4240,,2074,5491,,1
4241,,773,4326,,1
4242,,2519,4969,,1
4243,,2437,4956,,1
4244,,1498,4007,,1
4245,,1220,5986,,1
4246,,1820,5045,,1
4247,,401,4004,,1
4248,,2033,5298,,1
4249,,1613,4031,,1
4250,,1768,4937,,1
4251,,92,5026,,1
4252,,1864,5244,,1
4253,,1300,4809,,1
4254,,843,4043,,1
4255,,2004,5487,,1
4256,,1825,4119,,1
4257,,1919,5268,,1
4258,,1669,5815,,1
4259,,1047,4490,,1
4260,,2397,4733,,1
4261,,2473,5240,,1
4262,,613,4400,,1
4263,,534,5186,,1
4264,,799,4307,,1
4265,,343,4865,,1
4266,,966,5401,,1
4267,,2206,4657,,1
4268,,2555,4547,,1
4269,,2219,5073,,1
4270,,2519,4448,,1
4271,,1305,5236,,1
4272,,420,4884,,1
4273,,2350,4720,,1
4274,,768,4333,,1
4275,,444,5182,,1
4276,,2271,4749,,1
4277,,524,4945,,1
4278,,2024,4866,,1
4279,,834,5397,,1
4280,,1387,4185,,1
4281,,2440,5961,,1
4282,,1967,5385,,1
4283,,190,5802,,1
4284,,2088,5329,,1
4285,,1913,4136,,1
4286,,2513,4934,,1
4287,,1953,5171,,1
4288,,1966,5232,,1
4289,,1761,4798,,1
4290,,1780,4351,,1
4291,,1215,4995,,1
4292,,1351,5690,,1
4293,,960,4312,,1
4294,,2326,5178,,1
4295,,275,4260,,1
4296,,842,4650,,1
4297,,2401,5230,,1
4298,,979,4044,,1
4299,,1928,5798,,1
4300,,886,4093,,1
4301,,1905,4479,,1
4302,,678,5741,,1
4303,,2418,4990,,1
4304,,1275,5728,,1
4305,,1437,5851,,1
4306,,1670,3968,,1
4307,,1322,5216,,1
4308,,2513,4200,,1
4309,,1791,4700,,1
4310,,1783,5174,,1
4311,,91,4741,,1
4312,,2425,4216,,1
4313,,2420,5093,,1
4314,,2110,5576,,1
4315,,1972,4612,,1
4316,,429,4435,,1
4317,,1723,4903,,1
4318,,2397,5788,,1
4320,,190,4463,,1
4321,,774,5225,,1
4322,,2176,5796,,1
4323,,1451,4344,,1
4324,,1736,5682,,1
4325,,617,5647,,1
4326,,1582,4992,,1
4327,,2207,4601,,1
4328,,1117,5524,,1
4329,,1492,4836,,1
4330,,679,4713,,1
4331,,2501,4948,,1
4332,,1166,4745,,1
4333,,237,5047,,1
4334,,2309,4209,,1
4335,,1128,4016,,1
4336,,1419,4055,,1
4337,,2482,4546,,1
4338,,485,3941,,1
4339,,289,4508,,1
4340,,2333,4155,,1
4341,,1780,5773,,1
4342,,2214,4549,,1
4343,,2004,4979,,1
4344,,1511,4377,,1
4345,,1110,4924,,1
4346,,137,4689,,1
4347,,2309,5376,,1
4348,,1518,4883,,1
4349,,2352,4285,,1
4350,,877,4837,,1
4351,,1780,5019,,1
4352,,1314,5068,,1
4353,,2257,5028,,1
4354,,1980,4818,,1
4355,,620,5769,,1
4356,,68,4736,,1
4358,,1540,4373,,1
4359,,1016,4878,,1
4360,,468,5992,,1
4361,,321,5201,,1
4362,,2120,3975,,1
4363,,938,4740,,1
4364,,1805,4202,,1
4365,,1540,4590,,1
4366,,2352,5937,,1
4367,,33,4982,,1
4368,,1382,5024,,1
4369,,2401,5493,,1
4370,,2376,5497,,1
4371,,1915,4328,,1
4372,,1180,4971,,1
4373,,387,5048,,1
4374,,2305,4958,,1
4375,,562,5941,,1
4376,,2276,5988,,1
4377,,1953,5393,,1
4378,,1776,5453,,1
4379,,2326,5553,,1
4380,,510,5270,,1
4381,,1515,5300,,1
4382,,1265,5359,,1
4383,,112,4557,,1
4384,,855,4811,,1
4385,,1958,5008,,1
4386,,1981,5489,,1
4387,,2093,4445,,1
4388,,2517,5705,,1
4389,,1744,5449,,1
4390,,1822,3999,,1
4391,,1380,4117,,1
4392,,863,4583,,1
4393,,1904,5755,,1
4394,,1181,5528,,1
4395,,2039,4321,,1
4396,,2283,4631,,1
4397,,1655,5730,,1
4398,,1910,4269,,1
4399,,2496,4190,,1
4400,,2332,5289,,1
4401,,2365,4796,,1
4402,,1177,5402,,1
4403,,2045,4026,,1
4404,,2139,3944,,1
4405,,2424,5238,,1
4406,,2163,4722,,1
4407,,263,5650,,1
4408,,1436,5184,,1
4409,,1146,4863,,1
4410,,2172,5399,,1
4411,,2196,4850,,1
4412,,2136,5963,,1
4413,,1892,4110,,1
4414,,2352,4632,,1
4415,,2516,5804,,1
4416,,1075,5587,,1
4417,,2019,5747,,1
4418,,1298,5234,,1
4419,,1990,5387,,1
4420,,2102,5639,,1
4421,,1420,4604,,1
4422,,1181,4859,,1
4423,,1995,5959,,1
4424,,1166,5061,,1
4425,,1932,5018,,1
4426,,1855,5285,,1
4427,,1588,4795,,1
4428,,1768,5474,,1
4429,,1822,4702,,1
4430,,1995,4743,,1
4431,,2150,4180,,1
4432,,2457,4913,,1
4433,,2442,5246,,1
4434,,238,4386,,1
4435,,135,5227,,1
4436,,1296,5684,,1
4437,,1961,4253,,1
4438,,1268,5445,,1
4439,,2414,4838,,1
4440,,1501,5951,,1
4441,,247,5574,,1
4442,,2007,5134,,1
4443,,2543,5950,,1
4444,,1424,5436,,1
4445,,1994,5617,,1
4446,,1202,3963,,1
4447,,1907,5382,,1
4448,,872,5249,,1
4449,,2466,4173,,1
4450,,1415,4045,,1
4451,,1612,4271,,1
4452,,2032,5050,,1
4453,,1526,4430,,1
4454,,26,5782,,1
4455,,464,4691,,1
4457,,1231,4608,,1
4458,,1322,4287,,1
4459,,941,5326,,1
4460,,30,4967,,1
4461,,1973,4638,,1
4462,,2295,5943,,1
4463,,1603,4820,,1
4465,,940,5894,,1
4466,,2314,5255,,1
4467,,898,4686,,1
4468,,1312,5589,,1
4469,,2157,4553,,1
4470,,863,4011,,1
4471,,985,4050,,1
4472,,1283,5550,,1
4473,,2187,4474,,1
4474,,842,5618,,1
4475,,1942,4411,,1
4477,,91,4176,,1
4478,,1015,4278,,1
4479,,1937,5455,,1
4480,,501,4239,,1
4482,,2088,4579,,1
4483,,2513,5877,,1
4484,,2099,3970,,1
4485,,578,5106,,1
4486,,258,4813,,1
4487,,634,5010,,1
4488,,765,5707,,1
4489,,2016,5862,,1
4490,,47,5051,,1
4491,,1111,4915,,1
4492,,89,5451,,1
4493,,104,5155,,1
4494,,617,4534,,1
4495,,1919,4981,,1
4496,,538,5059,,1
4497,,2007,5757,,1
4498,,2255,5391,,1
4499,,2460,4404,,1
4501,,483,4869,,1
4502,,261,3946,,1
4503,,2473,5447,,1
4504,,1499,5363,,1
4505,,250,4683,,1
4506,,1672,5277,,1
4507,,1661,5914,,1
4508,,997,5753,,1
4510,,709,5857,,1
4511,,1401,4753,,1
4512,,460,4671,,1
4513,,2432,4339,,1
4514,,2176,4852,,1
4515,,2106,5346,,1
4516,,1978,5910,,1
4517,,1678,5749,,1
4518,,114,4562,,1
4519,,63,4942,,1
4520,,1018,4800,,1
4521,,1986,5480,,1
4522,,1767,4902,,1
4523,,167,4667,,1
4524,,2502,4223,,1
4525,,2120,4848,,1
4526,,2154,4442,,1
4527,,747,4394,,1
4528,,2436,5745,,1
4529,,1927,5532,,1
4530,,2199,5476,,1
4531,,2308,4704,,1
4532,,2199,4462,,1
4533,,1719,4300,,1
4535,,2248,4085,,1
4536,,2239,4569,,1
4537,,2431,5448,,1
4538,,2191,5097,,1
4539,,1247,3989,,1
4540,,2225,4105,,1
4541,,2229,4518,,1
4542,,399,4793,,1
4543,,1643,4388,,1
4544,,1942,5686,,1
4545,,2249,4936,,1
4546,,2095,5278,,1
4547,,472,5473,,1
4548,,1553,5631,,1
4549,,2159,4840,,1
4550,,2506,5136,,1
4551,,2200,5128,,1
4552,,1304,5478,,1
4553,,2147,5840,,1
4554,,1535,5384,,1
4555,,1097,5614,,1
4556,,1496,5911,,1
4557,,229,3982,,1
4558,,864,4098,,1
4559,,2436,5276,,1
4560,,56,4786,,1
4561,,1105,5836,,1
4562,,1,4829,,1
4563,,1296,4395,,1
4564,,410,5167,,1
4565,,2262,4208,,1
4566,,933,4523,,1
4567,,767,4171,,1
4568,,1340,4822,,1
4569,,1636,4207,,1
4570,,2309,4456,,1
4571,,2374,5503,,1
4572,,1773,3958,,1
4573,,97,5675,,1
4574,,1357,5408,,1
4575,,1929,5662,,1
4576,,1625,5248,,1
4577,,2447,5998,,1
4578,,2552,4261,,1
4580,,699,4164,,1
4581,,1862,4341,,1
4582,,885,4040,,1
4583,,1920,5885,,1
4584,,1437,4425,,1
4585,,321,4766,,1
4586,,1791,5457,,1
4587,,2327,5082,,1
4588,,2194,4197,,1
4589,,1674,4825,,1
4591,,2132,5561,,1
4592,,1037,4539,,1
4593,,938,5548,,1
4594,,485,5881,,1
4595,,554,5765,,1
4596,,2179,5786,,1
4597,,2093,4609,,1
4598,,2132,5423,,1
4599,,1125,5369,,1
4601,,1797,4006,,1
4602,,1584,5054,,1
4603,,1925,4033,,1
4604,,911,4072,,1
4605,,569,4418,,1
4606,,1721,4729,,1
4607,,1719,4365,,1
4608,,910,5419,,1
4609,,2493,4677,,1
4610,,2378,4871,,1
4611,,588,5407,,1
4612,,2157,4103,,1
4613,,906,5251,,1
4614,,599,5352,,1
4615,,238,4145,,1
4616,,605,4360,,1
4617,,1836,4476,,1
4618,,2080,4673,,1
4619,,2393,5403,,1
4620,,1448,5190,,1
4621,,1846,4230,,1
4622,,1792,5348,,1
4623,,1562,5591,,1
4624,,1633,4431,,1
4625,,2073,5912,,1
4626,,2434,5751,,1
4627,,2485,5395,,1
4628,,2319,5750,,1
4629,,1804,4804,,1
4630,,2202,5855,,1
4631,,939,5696,,1
4632,,629,5482,,1
4633,,1928,4830,,1
4634,,1605,4751,,1
4635,,494,4947,,1
4636,,2488,5869,,1
4638,,1282,5372,,1
4639,,1202,4138,,1
4640,,450,5890,,1
4641,,1788,4525,,1
4642,,2036,5908,,1
4643,,1840,4353,,1
4644,,213,5692,,1
4645,,609,4314,,1
4646,,1867,4706,,1
4647,,2434,4573,,1
4648,,889,5594,,1
4649,,1153,4665,,1
4650,,1661,4262,,1
4651,,2469,4652,,1
4652,,2164,4846,,1
4653,,528,5582,,1
4654,,1314,5665,,1
4655,,1133,4520,,1
4656,,1365,4095,,1
4657,,294,4481,,1
4658,,2556,5846,,1
4659,,2074,5481,,1
4660,,1965,4715,,1
4661,,2232,4661,,1
4662,,1802,5633,,1
4663,,1480,5287,,1
4664,,1942,4842,,1
4665,,1719,4802,,1
4666,,2155,4343,,1
4667,,1300,4131,,1
4668,,1822,4465,,1
4669,,2206,5440,,1
4671,,1026,5471,,1
4672,,2207,5084,,1
4673,,2027,4255,,1
4674,,2176,4564,,1
4676,,2360,4897,,1
4677,,942,5838,,1
4678,,2284,4297,,1
4679,,2342,5056,,1
4680,,2495,4930,,1
4681,,1307,5467,,1
4682,,1414,5169,,1
4683,,1607,4018,,1
4684,,1630,4057,,1
4685,,889,3943,,1
4686,,1605,5117,,1
4687,,2097,5117,,1
4688,,1384,5141,,1
4689,,2312,5034,,1
4690,,33,4124,,1
4691,,738,5834,,1
4692,,1476,4379,,1
4693,,1070,4467,,1
4694,,1151,5505,,1
4695,,1910,5207,,1
4696,,1325,5545,,1
4697,,1001,4885,,1
4698,,1951,6000,,1
4699,,2181,5612,,1
4700,,1670,5915,,1
4701,,1923,4831,,1
4702,,1893,3977,,1
4703,,1554,5930,,1
4704,,2556,5030,,1
4705,,1430,4738,,1
4706,,2548,4585,,1
4707,,2315,5459,,1
4708,,1764,5459,,1
4709,,2518,5660,,1
4710,,1963,5162,,1
4711,,809,5996,,1
4712,,1793,4204,,1
4714,,664,4827,,1
4715,,1344,5080,,1
4716,,1725,5563,,1
4717,,1155,4541,,1
4718,,2033,4529,,1
4719,,2153,5883,,1
4720,,619,4889,,1
4721,,2383,5711,,1
4722,,783,3953,,1
4723,,2509,4919,,1
4724,,1655,4199,,1
4725,,921,5371,,1
4726,,2100,4052,,1
4727,,2284,5325,,1
4728,,2125,4946,,1
4729,,1991,5601,,1
4730,,2102,5922,,1
4731,,2488,4035,,1
4732,,2243,5879,,1
4733,,970,5763,,1
4734,,2270,4773,,1
4735,,782,4447,,1
4736,,688,4367,,1
4737,,1960,4761,,1
4738,,870,5421,,1
4739,,540,4009,,1
4740,,655,4873,,1
4741,,1906,5916,,1
4742,,2284,5042,,1
4743,,2157,5354,,1
4744,,152,4159,,1
4745,,2493,4494,,1
4747,,276,5558,,1
4748,,1950,4345,,1
4749,,1341,5308,,1
4750,,2476,4769,,1
4751,,1747,4323,,1
4752,,1770,4966,,1
4753,,1754,5417,,1
4754,,2248,4675,,1
4755,,1588,5405,,1
4756,,148,4192,,1
4757,,855,4232,,1
4758,,1124,5350,,1
4759,,2333,4615,,1
4760,,1402,4849,,1
4761,,1435,5593,,1
4762,,967,4586,,1
4763,,1956,4001,,1
4764,,1482,4724,,1
4765,,647,5698,,1
4766,,2117,4712,,1
4767,,2674,4906,,1
4768,,1997,5114,,1
4769,,2290,4112,,1
4770,,2305,4578,,1
4771,,1965,5074,,1
4772,,1975,5806,,1
4773,,695,4140,,1
4774,,1994,5861,,1
4775,,1525,5291,,1
4776,,234,5254,,1
4777,,2391,5536,,1
4778,,1944,5622,,1
4779,,729,4669,,1
4780,,2023,5694,,1
4781,,1243,4708,,1
4782,,1748,4304,,1
4783,,102,4654,,1
4785,,2483,5584,,1
4786,,1994,5144,,1
4787,,2504,5917,,1
4788,,2093,5906,,1
4789,,108,5635,,1
4790,,2026,4619,,1
4791,,2352,4182,,1
4792,,1166,4480,,1
4793,,64,4053,,1
4794,,1857,5140,,1
4795,,579,5339,,1
4796,,812,5844,,1
4797,,816,5442,,1
4798,,1013,5229,,1
4799,,799,5598,,1
4800,,1532,4659,,1
4801,,1062,4257,,1
4802,,2237,4647,,1
4803,,2481,5335,,1
4804,,1944,4090,,1
4805,,2380,4069,,1
4806,,632,5115,,1
4807,,1986,4109,,1
4808,,1146,4835,,1
4809,,1419,5438,,1
4810,,2253,3965,,1
4812,,1647,4932,,1
4813,,816,5396,,1
4814,,1502,5670,,1
4816,,844,4175,,1
4817,,2507,5947,,1
4818,,1456,5331,,1
4819,,2185,5119,,1
4820,,932,5791,,1
4821,,881,4086,,1
4822,,439,4432,,1
4823,,1700,4472,,1
4824,,1707,4460,,1
4825,,349,5507,,1
4826,,2551,5280,,1
4827,,2340,4213,,1
4828,,2445,4693,,1
4829,,2469,4248,,1
4830,,1502,4887,,1
4831,,592,4289,,1
4832,,997,5624,,1
4833,,1926,4640,,1
4834,,2202,4833,,1
4835,,2309,5945,,1
4836,,1415,5615,,1
4837,,494,5556,,1
4838,,353,5032,,1
4839,,408,5965,,1
4840,,1352,5485,,1
4841,,540,4337,,1
4842,,1590,5461,,1
4843,,654,5620,,1
4844,,1952,4594,,1
4845,,2431,5318,,1
4846,,26,4509,,1
4847,,2432,5928,,1
4848,,1706,5552,,1
4849,,1618,5310,,1
4850,,956,5015,,1
4851,,1942,4975,,1
4852,,2110,4413,,1
4853,,1721,4779,,1
4854,,2316,5713,,1
4855,,656,5414,,1
4856,,1670,5948,,1
4857,,2081,5616,,1
4858,,1656,4633,,1
4859,,1309,5603,,1
4860,,2306,3972,,1
4861,,1521,5821,,1
4862,,2427,5108,,1
4863,,2018,5306,,1
4864,,1882,4815,,1
4865,,1927,5012,,1
4866,,1772,5962,,1
4867,,876,4775,,1
4868,,1423,5743,,1
4869,,168,4449,,1
4870,,1110,5709,,1
4871,,1049,5654,,1
4872,,677,4999,,1
4873,,1768,5157,,1
4874,,1398,4206,,1
4875,,1857,5356,,1
4876,,1074,4587,,1
4877,,270,4161,,1
4878,,804,5599,,1
4879,,1433,5919,,1
4880,,625,4616,,1
4881,,1582,5920,,1
4882,,2354,5302,,1
4883,,1986,4406,,1
4884,,2488,4771,,1
4885,,636,4759,,1
4886,,2518,3948,,1
4887,,900,4273,,1
4888,,910,4803,,1
4889,,1780,5486,,1
4890,,827,4157,,1
4891,,1116,5595,,1
4892,,814,5700,,1
4893,,2314,5949,,1
4894,,842,4908,,1
4895,,2159,4755,,1
4896,,423,5981,,1
4897,,1810,5041,,1
4898,,2253,5646,,1
4899,,2246,4580,,1
4900,,2312,5808,,1
4902,,412,5293,,1
4903,,1110,4217,,1
4904,,973,5258,,1
4905,,397,5538,,1
4906,,1512,5853,,1
4907,,1471,4710,,1
4908,,2164,4904,,1
4909,,1119,4187,,1
4910,,17,5380,,1
4911,,297,5586,,1
4912,,1918,5146,,1
4914,,129,4150,,1
4915,,1874,5078,,1
4916,,1514,4023,,1
4917,,1562,4794,,1
4918,,2366,5832,,1
4919,,365,5637,,1
4920,,1714,4084,,1
4921,,570,5142,,1
4922,,2103,4944,,1
4923,,2165,4469,,1
4924,,237,4645,,1
4925,,1910,4940,,1
4926,,1107,5969,,1
4927,,2218,5027,,1
4928,,2313,5980,,1
4929,,2031,5842,,1
4930,,1893,5672,,1
4931,,2436,4893,,1
4932,,2139,4295,,1
4933,,181,4618,,1
4934,,2300,5974,,1
4935,,870,3984,,1
4936,,2316,5333,,1
4937,,2194,5793,,1
4938,,927,4788,,1
4939,,2268,4592,,1
4940,,2276,4383,,1
4941,,1584,4980,,1
4942,,1520,5509,,1
4943,,1295,5211,,1
4944,,2136,4250,,1
4945,,726,4247,,1
4946,,2272,5710,,1
4947,,1036,5934,,1
4948,,1744,5717,,1
4949,,1560,5732,,1
4950,,212,5220,,1
4951,,256,3960,,1
4953,,2527,5664,,1
4954,,186,4415,,1
4955,,673,5260,,1
4956,,1474,5609,,1
4957,,798,5567,,1
4958,,1243,4042,,1
4959,,2474,5312,,1
4960,,2153,4427,,1
4961,,1675,5874,,1
4962,,1985,5500,,1
4963,,2436,5715,,1
4964,,1397,5063,,1
4965,,313,5572,,1
4966,,970,5469,,1
4968,,1306,5110,,1
4969,,238,4952,,1
4970,,1006,4777,,1
4971,,1468,5253,,1
4972,,1875,5425,,1
4973,,1402,4582,,1
4974,,1471,5656,,1
4975,,161,5159,,1
4976,,907,5176,,1
4977,,2098,4550,,1
4978,,1180,4008,,1
4979,,2405,3933,,1
4980,,526,4938,,1
4981,,2249,4074,,1
4982,,2390,4420,,1
4983,,2167,5064,,1
4984,,1384,5404,,1
4985,,2101,5409,,1
4986,,680,5196,,1
4987,,2254,5652,,1
4988,,1801,5530,,1
4989,,2332,5814,,1
4990,,844,5597,,1
4991,,496,4147,,1
4992,,544,5543,,1
4993,,1504,5120,,1
4994,,1701,5819,,1
4995,,270,4757,,1
4996,,1,4623,,1
4997,,215,5983,,1
4998,,2450,5152,,1
4999,,620,5152,,1
5000,,2102,4548,,1
5001,,1139,5810,,1
5002,,2072,4513,,1
5004,,2363,5540,,1
5005,,1183,4806,,1
5006,,2458,5484,,1
5007,,2013,4227,,1
5008,,164,5953,,1
5009,,76,5148,,1
5010,,2517,4487,,1
5011,,1300,4369,,1
5012,,1340,5719,,1
5013,,2399,4630,,1
5014,,96,4316,,1
5015,,915,4264,,1
5016,,1706,4097,,1
5017,,2311,4433,,1
5018,,14,4483,,1
5019,,1734,5049,,1
5020,,2010,4717,,1
5021,,1084,5519,,1
5022,,2549,5971,,1
5023,,610,4648,,1
5024,,1886,4439,,1
5025,,650,4133,,1
5026,,875,4348,,1
5027,,162,5462,,1
5028,,1647,5648,,1
5029,,1481,4309,,1
5030,,1646,4895,,1
5031,,420,5390,,1
5032,,2184,4566,,1
5033,,2528,3986,,1
5034,,164,5795,,1
5035,,273,4070,,1
5036,,2432,4621,,1
5037,,1839,4987,,1
5038,,2424,5257,,1
5039,,1562,4697,,1
5040,,960,4891,,1
5041,,1034,4293,,1
5042,,1871,4279,,1
5043,,1330,5263,,1
5045,,2334,4372,,1
5047,,1288,4126,,1
5048,,2258,5778,,1
5049,,748,4381,,1
5050,,2102,5222,,1
5051,,942,5367,,1
5052,,734,5434,,1
5053,,2221,4559,,1
5054,,1771,5086,,1
5055,,2178,3979,,1
5056,,2306,5932,,1
5057,,942,5903,,1
5058,,1161,5876,,1
5059,,2154,5955,,1
5060,,709,5502,,1
5061,,1678,4783,,1
5062,,285,5259,,1
5063,,2541,5431,,1
5064,,103,5164,,1
5065,,613,5607,,1
5066,,605,4676,,1
5067,,1430,5095,,1
5068,,1910,4543,,1
5069,,732,4983,,1
5070,,2321,5112,,1
5071,,2159,5498,,1
5072,,1373,4453,,1
5073,,155,4963,,1
5074,,1307,5848,,1
5075,,595,3955,,1
5076,,2677,4921,,1
5077,,514,5394,,1
5078,,1314,4984,,1
5079,,785,5373,,1
5081,,1557,5065,,1
5082,,1869,4037,,1
5083,,1049,4501,,1
5084,,735,4389,,1
5085,,1165,5926,,1
5086,,2167,5825,,1
5087,,2275,4763,,1
5088,,2087,4875,,1
5089,,1984,5198,,1
5090,,2183,5736,,1
5091,,2518,4121,,1
5093,,1026,4496,,1
5094,,1826,4220,,1
5095,,2484,3932,,1
5096,,2249,4497,,1
5097,,1871,5021,,1
5098,,1492,5864,,1
5099,,1122,4325,,1
5100,,241,4968,,1
5101,,1145,5194,,1
5102,,2016,4194,,1
5103,,562,5826,,1
5105,,1338,5067,,1
5106,,145,4603,,1
5107,,2453,4003,,1
5108,,1125,5297,,1
5109,,1793,4030,,1
5110,,2429,4726,,1
5111,,400,4679,,1
5112,,2225,4910,,1
5113,,1588,4900,,1
5114,,1768,5150,,1
5115,,989,4114,,1
5116,,1725,4142,,1
5117,,1139,5924,,1
5118,,850,4274,,1
5119,,2354,5001,,1
5120,,1398,4318,,1
5121,,2142,4628,,1
5122,,1643,4306,,1
5123,,1592,5641,,1
5124,,897,4622,,1
5125,,2190,4656,,1
5126,,1268,4575,,1
5127,,989,4071,,1
5128,,1212,5153,,1
5129,,2092,5223,,1
5130,,1547,3996,,1
5131,,2486,4485,,1
5132,,1893,4879,,1
5133,,743,3988,,1
5134,,2280,5973,,1
5135,,1195,4184,,1
5136,,1016,5341,,1
5137,,2334,5129,,1
5138,,1742,5328,,1
5139,,877,4135,,1
5140,,2380,5181,,1
5141,,648,5231,,1
5142,,1444,4797,,1
5143,,936,4994,,1
5144,,1572,4620,,1
5145,,26,4856,,1
5146,,1254,4259,,1
5147,,333,4649,,1
5148,,2432,5956,,1
5149,,1031,3951,,1
5150,,720,4680,,1
5151,,1478,5797,,1
5152,,1314,5899,,1
5153,,1781,4478,,1
5154,,1375,4989,,1
5155,,1033,5727,,1
5156,,411,5513,,1
5157,,970,3967,,1
5158,,1470,4699,,1
5159,,749,5173,,1
5160,,1993,5125,,1
5162,,911,5388,,1
5163,,2032,5121,,1
5164,,2183,5320,,1
5165,,2472,4434,,1
5166,,2082,4062,,1
5167,,2502,4985,,1
5168,,2487,4437,,1
5169,,2437,5723,,1
5170,,2228,5224,,1
5171,,2471,4642,,1
5172,,115,4561,,1
5173,,2310,4082,,1
5174,,1146,5088,,1
5175,,1399,5571,,1
5176,,1646,4597,,1
5177,,1867,5316,,1
5178,,1925,5776,,1
5179,,1590,5261,,1
5180,,2088,5895,,1
5181,,2284,5358,,1
5182,,2365,5267,,1
5183,,2103,4015,,1
5184,,1683,4054,,1
5185,,2183,4545,,1
5186,,664,5071,,1
5187,,1871,3940,,1
5188,,2525,4334,,1
5189,,1567,4978,,1
5190,,1274,4768,,1
5191,,132,5126,,1
5192,,303,4923,,1
5193,,1059,4688,,1
5194,,2181,4243,,1
5195,,2267,4882,,1
5196,,2360,4423,,1
5197,,1655,4635,,1
5198,,2094,5605,,1
5199,,2510,3974,,1
5200,,1073,4888,,1
5201,,743,4503,,1
5202,,563,5638,,1
5203,,405,4817,,1
5204,,1559,5014,,1
5205,,2305,5496,,1
5206,,55,5827,,1
5207,,1803,4371,,1
5208,,1117,4877,,1
5209,,2491,4123,,1
5210,,1525,4589,,1
5211,,2518,5070,,1
5212,,475,4163,,1
5213,,2205,5077,,1
5214,,515,5560,,1
5215,,1765,5560,,1
5216,,1840,4499,,1
5217,,984,5023,,1
5218,,2494,5866,,1
5220,,748,4327,,1
5221,,1847,4970,,1
5222,,2103,4088,,1
5223,,1657,4957,,1
5224,,1072,4988,,1
5225,,161,3950,,1
5226,,285,4275,,1
5227,,2255,4196,,1
5228,,1007,5299,,1
5229,,1868,5754,,1
5230,,2402,5531,,1
5231,,1679,4810,,1
5232,,1968,5007,,1
5233,,1837,5488,,1
5234,,1356,4444,,1
5235,,1476,4953,,1
5236,,1841,4912,,1
5237,,1539,5722,,1
5238,,2436,4116,,1
5239,,1588,5964,,1
5240,,570,4492,,1
5241,,2510,5479,,1
5242,,2165,4531,,1
5243,,392,5527,,1
5244,,2394,4401,,1
5245,,1188,4320,,1
5246,,2003,5891,,1
