id,name,gbs_id
Granberry-1956,Granberry 1956,
Granberry-1990,Granberry 1990,
Granberry-1993,Granberry 1993,xKV6jF1BuHsC
Grant-1998,Grant 1998,
Grant-2002,Grant 2002,
Graur-and-Rosetti-1938,Graur and Rosetti 1938,
Gravelle-2002,Gravelle 2002,
Gravelle-and-Gravelle-1991,Gravelle and Gravelle 1991,
Green-1981,Green 1981,
Green-1987,Green 1987,
Green-1988,Green 1988,
Green-1989,Green 1989,
Green-1995,Green 1995,
Green-and-Green-1972,Green and Green 1972,
Green-and-Igwe-1963,Green and Igwe 1963,
Gregersen-1961,Gregersen 1961,
Gregersen-1967,Gregersen 1967,
Gregersen-1976,Gregersen 1976,
Gregerson-1979,Gregerson 1979,
Gregerson-and-Gregerson-1977,Gregerson and Gregerson 1977,
Gregores-and-Suarez-1967,Gregores and Suarez 1967,
Grenand-1978,Grenand 1978,
Grenand-1980,Grenand 1980,K_4TRKuGgF0C
Grenand-1989,Grenand 1989,
Grenoble-1992,Grenoble 1992,
Grenoble-2000,Grenoble 2000,QqQgBVXp_H4C
Greppin-2001,Greppin 2001,
Griefenow-Mewis-and-Bitima-1994,Griefenow-Mewis and Bitima 1994,
Grierson-1903,Grierson 1903,
Grierson-1904,Grierson 1904,
Grierson-1906,Grierson 1906,
Grierson-1909,Grierson 1909,
Grierson-1918,Grierson 1918,
Grierson-1919,Grierson 1919,
Grierson-1921,Grierson 1921,
Grierson-1968,Grierson 1968,
Grierson-1973,Grierson 1973,
Griffith-1991,Griffith 1991,
Grillot-Susini-1987,Grillot-Susini 1987,
Grimes-1964,Grimes 1964,
Grimes-1981,Grimes 1981,
Grimes-1991,Grimes 1991,
Grimes-1995,Grimes 1995,
Grinevald-1988,Grinevald 1988,
Grinevald-1990,Grinevald 1990,
Grinevald-nd,Grinevald n.d.,
Grisward-and-Kieta-1910,Grisward and Kieta 1910,
Grjunberg-1963,Grjunberg 1963,
Grjunberg-1980,Grjunberg 1980,
Grjunberg-1987,Grjunberg 1987,
Grjunberg-and-Edelman-1987,Grjunberg and Edelman 1987,
Groen-1977,Groen 1977,viKhTrzcKaIC
Groilo-1974,Groilo 1974,
Gromova-and-Oxotina-1995,Gromova and Oxotina 1995,
Grondin-1973,Grondin 1973,
Grondona-1998,Grondona 1998,
Groote-Eylandt-Linguistics-1993,Groote Eylandt Linguistics 1993,
Gross-1967,Gross 1967,
Groth-1988a,Groth 1988a,
Groth-1988b,Groth 1988b,
Groves-et-al-1985,Groves et al. 1985,
Grubb-1977,Grubb 1977,
Gruere-and-Sardessai-1998,Gruere and Sardessai 1998,iUZwutwVyPEC
Gruzdeva-1997,Gruzdeva 1997,
Gruzdeva-1998,Gruzdeva 1998,
Gruzdeva-2001,Gruzdeva 2001,
Gruzov-1960,Gruzov 1960,
Grunberg-1988a,Grünberg 1988a,
Grunberg-1988b,Grünberg 1988b,
Grussner-1978,Grüssner 1978,
Guarisma-1967,Guarisma 1967,
Guarisma-1973,Guarisma 1973,
Guarisma-2000,Guarisma 2000,
Guasch-1948,Guasch 1948,
Guasch-1976,Guasch 1976,
Guasch-1978,Guasch 1978,
Guasch-1986,Guasch 1986,
Guasch-1996,Guasch 1996,
Guasch-and-Ortiz-1986,Guasch and Ortiz 1986,
Gudai-1988,Gudai 1988,
Gudava-1964,Gudava 1964,
Gudava-1967a,Gudava 1967a,
Gudava-1967b,Gudava 1967b,
Gudava-1967c,Gudava 1967c,
Gudava-1967d,Gudava 1967d,
Gudjedjiani-and-Palmaitis-1985,Gudjedjiani and Palmaitis 1985,
Gudschinsky-et-al-1970,Gudschinsky et al. 1970,
Guentcheva-and-Riviere-2007,Guentchéva and Riviere 2007,
Gueye-1986,Gueye 1986,
Gui-2000,Gui 2000,
Guirardello-1992,Guirardello 1992,
Guirardello-1999a,Guirardello 1999a,
Guirardello-1999b,Guirardello 1999b,EF7GueYuQt0C
Guja-1976,Guja 1976,
Gulian-1957,Gulian 1957,
Gulian-1965,Gulian 1965,
Gulian-1977,Gulian 1977,
Gulian-1990,Gulian 1990,
Gulsoy-1982,Gulsoy 1982,
Gulya-1966,Gulya 1966,8yp-vBzE_D0C
Guma-1971,Guma 1971,
Gumbaynggir-Language-and-Culture-Group-1992,Gumbaynggir Language and Culture Group 1992,
Gumperz-and-Bilibiri-1957,Gumperz and Bilibiri 1957,
Gurubasave-1975,Gurubasave 1975,
Gureghian-and-Gureghian-1999,Guréghian and Guréghian 1999,
Gusain-2000,Gusain 2000,
Gusain-2001,Gusain 2001,
Gusinde-1961,Gusinde 1961,
Gustafsson-1974,Gustafsson 1974,
Guthrie-1966,Guthrie 1966,
Guthrie-and-Carrington-1988,Guthrie and Carrington 1988,
Guy-1974a,Guy 1974a,
Guy-1974b,Guy 1974b,
Guerin-1998,Guérin 1998,iUZwutwVyPEC
Gvozdanovic-1999,Gvozdanovic 1999,
Gartner-1998,Gärtner 1998,
Gerard-1924,Gérard 1924,
Gomez-1990,Gómez 1990,
Gomez-1999,Gómez 1999,
Guldemann-forthcoming,Güldemann (forthcoming),
Guldemann-2000,Güldemann 2000,
Guldemann-and-Vossen-2000,Güldemann and Vossen 2000,
Gunther-1973,Günther 1973,
Haarh-1968,Haarh 1968,
Haas-1940,Haas 1940,
Haas-1942,Haas 1942,
Haas-1944,Haas 1944,
Haas-1946,Haas 1946,
Haas-1953,Haas 1953,
Haas-1964,Haas 1964,ftxwq_6Ohx8C
Haas-1975,Haas 1975,
Haas-1977,Haas 1977,
Haas-and-Mathieu-1983,Haas and Mathieu 1983,
Haberland-1994,Haberland 1994,rp0hYcAjlIoC
Hacquard-and-Dupuis-1897,Hacquard and Dupuis 1897,
Haeberlin-1918,Haeberlin 1918,
Haenisch-1961,Haenisch 1961,
Haenisch-1986,Haenisch 1986,
Haeseriju-1966,Haeseriju 1966,
Haeseryn-et-al-1997,Haeseryn et al. 1997,
Hagen-1988,Hagen 1988,
Hagman-1973,Hagman 1973,
Hagman-1977,Hagman 1977,
Hagege-1969,Hagège 1969,
Hagege-1970,Hagège 1970,
Hagege-1981,Hagège 1981,
Hagege-1986,Hagège 1986,
Hahn-1900,Hahn 1900,K4I3l9WL4BIC
Hahn-1991,Hahn 1991,icZf7TNgnuIC
Hahn-1998,Hahn 1998,U1009DRu_vMC
Haile-1926,Haile 1926,
Haile-1941,Haile 1941,
Haiman-1980,Haiman 1980,
Haiman-1988,Haiman 1988,
Hajdu-1968,Hajdú 1968,
Hajdu-1963,Hajdú 1963,
Hajdu-1988,Hajdú 1988,TM2NQ78dP2wC
Hakulinen-and-Karlsson-1979,Hakulinen and Karlsson 1979,
Hale-1959,Hale 1959,
Hale-1976a,Hale 1976a,
Hale-1976b,Hale 1976b,
Hale-1994,Hale 1994,
Hale-and-Hale-1969,Hale and Hale 1969,
Hale-and-Platero-2000,Hale and Platero 2000,VfLZFtszOCQC
Hale-and-White-Eagle-1980,Hale and White Eagle 1980,
Halim-1974,Halim 1974,
Hall-1944,Hall 1944,
Hall-1953,Hall 1953,
Hall-1971,Hall 1971,
Hall-1972,Hall 1972,
Hall-1976,Hall 1976,
Hall-1988,Hall 1988,
Halle-1959,Halle 1959,jkTVyZw6TtAC
Haller-1989,Haller 1989,
Haller-2000,Haller 2000,
Halpern-1946a,Halpern 1946a,
Halpern-1946b,Halpern 1946b,
Halpern-1947,Halpern 1947,
Ham-et-al-1979,Ham et al. 1979,
Hamayon-et-al-1975,Hamayon et al. 1975,
Hamel-1985,Hamel 1985,
Hamel-1994,Hamel 1994,
Hamer-1967,Hamer 1967,
Hamilton-1900,Hamilton 1900,SzYZF-zl8OcC
Hamilton-1980,Hamilton 1980,
Hamilton-1998,Hamilton 1998,
Hamlyn-1935,Hamlyn 1935,
Hamm-1975,Hamm 1975,
Hamm-1981,Hamm 1981,
Hammar-1958,Hammar 1958,
Hammond-1981,Hammond 1981,
Hamouma-nd,Hamouma n.d.,
Hamp-1966,Hamp 1966,
Handel-and-Nichols-2000,Handel and Nichols 2000,
Handelsmann-1991,Handelsmann 1991,
Hanes-1952,Hanes 1952,
Hang-et-al-1989,Hang et al. 1989,
Hangin-1968,Hangin 1968,
Hanke-1909,Hanke 1909,
Hanke-1956,Hanke 1956,
Hanna-1967,Hanna 1967,
Hanna-and-Hanna-1991,Hanna and Hanna 1991,
Hannah-1912,Hannah 1912,E6uk2CT0BpsC
Hanoteau-1896,Hanoteau 1896,NaITAAAAQAAJ
Hanoteau-1906,Hanoteau 1906,
Hansen-and-Hansen-1969,Hansen and Hansen 1969,
Hansen-and-Hansen-1977,Hansen and Hansen 1977,
Hansen-and-Hansen-1978,Hansen and Hansen 1978,
Hansson-2003,Hansson 2003,5MeWSTQ7F44C
Hanye-1990,Hanye 1990,
Hanyu-1960,Hanyu 1960,
Harbert-1977,Harbert 1977,
Hardakar-1963,Hardakar 1963,
Hardeland-1859,Hardeland 1859,
Hardjadibrata-1985,Hardjadibrata 1985,
Hardman-1966,Hardman 1966,
Hardman-1983,Hardman 1983,
Hardman-1986,Hardman 1986,
Hardman-2000,Hardman 2000,
Hardman-2001,Hardman 2001,
Hardman-de-Bautista-1974,Hardman de Bautista 1974,
Hardman-de-Bautista-et-al-1988,Hardman de Bautista et al. 1988,
Hardy-and-Montler-1988,Hardy and Montler 1988,
Hargreaves-2003,Hargreaves 2003,5MeWSTQ7F44C
Hari-1973,Hari 1973,
Harkins-1953,Harkins 1953,
Harley-1944,Harley 1944,
Harlow-1996,Harlow 1996,
Harms-1964,Harms 1964,
Harms-1966,Harms 1966,
Harms-1984,Harms 1984,
Harms-1985,Harms 1985,
Harms-1994,Harms 1994,
Harrell-1960,Harrell 1960,
Harrell-1962,Harrell 1962,hICYFnSqqEgC
Harrell-and-Sobelman-1966,Harrell and Sobelman 1966,
Harrell-et-al-1965,Harrell et al. 1965,
Harriehausen-1988,Harriehausen 1988,
Harriehausen-1990,Harriehausen 1990,
Harries-1940,Harries 1940,
Harries-1950,Harries 1950,
Harrington-1913,Harrington 1913,
Harrington-1928,Harrington 1928,
Harrington-1931,Harrington 1931,
Harris-1969a,Harris 1969a,
Harris-1969b,Harris 1969b,
Harris-1977,Harris 1977,
Harris-1981a,Harris 1981a,
Harris-1981b,Harris 1981b,
Harris-1981c,Harris 1981c,
Harris-1983,Harris 1983,
Harris-1984,Harris 1984,
Harris-1988,Harris 1988,
Harris-1990,Harris 1990,
Harris-1991,Harris 1991,
Harris-1991a,Harris 1991a,
Harris-1991b,Harris 1991b,
Harris-1997,Harris 1997,lULWOT1o0SsC
Harrison-1895,Harrison 1895,
Harrison-1952,Harrison 1952,
Harrison-1969,Harrison 1969,
Harrison-1970,Harrison 1970,
Harrison-1973,Harrison 1973,
Harrison-1976,Harrison 1976,
Harrison-1986,Harrison 1986,
Harrison-2000,Harrison 2000,
Harrison-and-Albert-1976,Harrison and Albert 1976,
Harrison-and-Albert-1977,Harrison and Albert 1977,
Harrison-and-Harrison-1984,Harrison and Harrison 1984,
Harrison-et-al-1981,Harrison et al. 1981,
Hart-1988,Hart 1988,
Hartmann-1980,Hartmann 1980,
Hartmann-1987,Hartmann 1987,
Hartung-1975,Hartung 1975,
Hartzler-1994,Hartzler 1994,
Haruo-and-Walker-1989,Haruo and Walker 1989,
Harvey-1986,Harvey 1986,
Harvey-1990,Harvey 1990,
Harvey-1992,Harvey 1992,
Harvey-2001,Harvey 2001,
Harvey-2002,Harvey 2002,wM_qVgyz8fIC
Hashimoto-1973,Hashimoto 1973,g4g9AAAAIAAJ
Haspelmath-1993,Haspelmath 1993,jBC6fSMh6wYC
Haspelmath-1995,Haspelmath 1995,NlQL97qBSZkC
Haspelmath-1997,Haspelmath 1997,M2gK50x8xNoC
Hassan-et-al-1975,Hassan et al. 1975,
Hasselbrink-1965,Hasselbrink 1965,
Haswell-1901,Haswell 1901,
Haudricourt-1967,Haudricourt 1967,
Haudricourt-1971,Haudricourt 1971,
Haugen-1938,Haugen 1938,
Haugen-1956,Haugen 1956,
Haumonte-et-al-1882,Haumonté et al. 1882,
Hausenberg-1998,Hausenberg 1998,0YMU5azMAV0C
Haviland-1979,Haviland 1979,
Haviland-1988,Haviland 1988,
Haviland-2001,Haviland 2001,
Haviland-et-al-nd,Haviland et al. n.d.,
Hawkins-1950,Hawkins 1950,
Hawkins-1982,Hawkins 1982,
Hawkins-1991,Hawkins 1991,
Hawkins-1998,Hawkins 1998,
Hay-Neave-1953,Hay-Neave 1953,
Hayami-Allen-2001,Hayami-Allen 2001,
Hayasi-et-al-1999,Hayasi et al. 1999,
Hayes-1990,Hayes 1990,
Haynes-1989,Haynes 1989,
Hayward-1982,Hayward 1982,
Hayward-1984,Hayward 1984,G6iE-NX6GCIC
Hayward-1990a,Hayward 1990a,dNB4eh67y1wC
Hayward-1990b,Hayward 1990b,dNB4eh67y1wC
Hayward-1998,Hayward 1998,
Hayward-and-Hayward-1999,Hayward and Hayward 1999,
Haywood-1996,Haywood 1996,
Haywood-and-Nahmad-1965,Haywood and Nahmad 1965,
Hazeu-1907,Hazeu 1907,
He-1981,He 1981,
He-1983,He 1983,
He-and-Jiang-1985,He and Jiang 1985,
Headland-1973,Headland 1973,
Headland-1997,Headland 1997,
Headland-and-Headland-1974,Headland and Headland 1974,
Headley-2001,Headley 2001,
Healey-1960,Healey 1960,
Healey-1964,Healey 1964,
Healey-1965a,Healey 1965a,
Healey-1965b,Healey 1965b,
Healey-1965c,Healey 1965c,
Healey-1981,Healey 1981,
Healey-and-Healey-1977,Healey and Healey 1977,
Healey-et-al-1969,Healey et al. 1969,
Healy-1997,Healy 1997,
Heath-1927,Heath 1927,
Heath-1978,Heath 1978,
Heath-1980a,Heath 1980a,
Heath-1980b,Heath 1980b,
Heath-1980c,Heath 1980c,
Heath-1981,Heath 1981,
Heath-1982,Heath 1982,
Heath-1984,Heath 1984,
Heath-1997,Heath 1997,
Heath-1999a,Heath 1999a,
Heath-1999b,Heath 1999b,93ar5YZt6SEC
Heath-2003,Heath 2003,L-D0Fxw1gccC
Heath-and-Marx-1961,Heath and Marx 1961,
Hebert-and-Poppe-1963,Hebert and Poppe 1963,UKlkimIu9I8C
Hedin-1995,Hedin 1995,
Hedinger-1987,Hedinger 1987,
Heeschen-1992,Heeschen 1992,
Heeschen-1998,Heeschen 1998,
Heeschen-and-Schiefenhovel-1983,Heeschen and Schiefenhövel 1983,
Heffernan-1984,Heffernan 1984,
Heine-1975a,Heine 1975a,
Heine-1975b,Heine 1975b,
Heine-1981,Heine 1981,
Heine-1982,Heine 1982,
Heine-1993,Heine 1993,_d2m78LjrJAC
Heine-1997,Heine 1997,
Heine-1999a,Heine 1999a,
Heine-1999b,Heine 1999b,
Heine-and-Kuteva-2002,Heine and Kuteva 2002,
Hekking-and-Andres-de-Jesus-1984,Hekking 1984,
Hekking-and-Andres-de-Jesus-1989,Hekking and Andrés de Jesús 1989,
Helberg-Chavez-1984,Helberg Chávez 1984,
Held-1942,Held 1942,
Held-et-al-1988,Held et al. 1988,
Helimski-1998a,Helimski 1998a,0YMU5azMAV0C
Helimski-1998b,Helimski 1998b,0YMU5azMAV0C
Hellwig-2003,Hellwig 2003,
Helmbrecht-1996,Helmbrecht 1996,
Hemmila-1989,Hemmilä 1989,
Henderson-1952,Henderson 1952,
Henderson-1965,Henderson 1965,
Henderson-1975,Henderson 1975,
Henderson-1994,Henderson 1994,
Henderson-1995,Henderson 1995,
Henderson-1997,Henderson 1997,qP4B93DDhmoC
Henderson-and-Dobson-1999,Henderson and Dobson 1999,
Hendle-1907,Hendle 1907,
Hendon-1966,Hendon 1966,
Hendrichs-Perez-1946,Hendrichs Perez 1946,
Hendriks-1897,Hendriks 1897,
Henne-et-al-1977,Henne et al. 1977,
Henry-1904,Henry 1904,
Henry-1935,Henry 1935,
Henry-1948,Henry 1948,
Henry-1969,Henry 1969,
Hensey-1972,Hensey 1972,
Herault-1971,Herault 1971,
Herault-1978,Herault 1978,
Herbert-and-Poppe-1963,Herbert and Poppe 1963,
Hercus-1969a,Hercus 1969a,
Hercus-1969b,Hercus 1969b,
Hercus-1974,Hercus 1974,
Hercus-1982,Hercus 1982,
Hercus-1986a,Hercus 1986a,
Hercus-1986b,Hercus 1986b,
Hercus-1994,Hercus 1994,
Hercus-1999a,Hercus 1999a,
Hercus-1999b,Hercus 1999b,
Hercus-1999c,Hercus 1999c,
Hercus-and-Sutton-1986,Hercus and Sutton 1986,
Hercus-nd-a,Hercus n.d. (a),
Hercus-nd-b,Hercus n.d. (b),
Herrfurth-1964,Herrfurth 1964,
Herring-1994,Herring 1994,
Herrity-2000,Herrity 2000,-K-OIHY43bkC
Hershberger-1964a,Hershberger 1964a,
Hershberger-1964b,Hershberger 1964b,
Hershberger-1979,Hershberger 1979,
Hertz-1917,Hertz 1917,
Hess-1967,Hess 1967,
Hess-1968,Hess 1968,
Hess-1995,Hess 1995,
Hetherwick-1932,Hetherwick 1932,
Hetzer-1991,Hetzer 1991,
Hetzer-2001,Hetzer 2001,
Hetzron-1969,Hetzron 1969,
Hetzron-1976,Hetzron 1976,
Hetzron-1997,Hetzron 1997,
Hetzron-2001,Hetzron 2001,
Heusler-1962,Heusler 1962,
Hewitt-1928,Hewitt 1928,
Hewitt-1979,Hewitt 1979,9uOmbIOjr2kC
Hewitt-1987,Hewitt 1987,9uOmbIOjr2kC
Hewitt-1989a,Hewitt 1989a,
Hewitt-1989b,Hewitt 1989b,
Hewitt-1989c,Hewitt 1989c,
Hewitt-1989d,Hewitt 1989d,9uOmbIOjr2kC
Hewitt-1995,Hewitt 1995,
Hewitt-and-Khiba-1979,Hewitt and Khiba 1979,9uOmbIOjr2kC
Hewson-1978,Hewson 1978,
Hewson-and-Francis-1990,Hewson and Francis 1990,
Heye-and-Hidalgo-1967,Heye and Hidalgo 1967,
Hidalgo-and-Hidalgo-1971,Hidalgo and Hidalgo 1971,
Hieda-1998,Hieda 1998,
Hilders-and-Lawrance-1956,Hilders and Lawrance 1956,
Hill-1967,Hill 1967,
Hill-1992,Hill 1992,
Hill-1994,Hill 1994,
Hill-2002,Hill 2002,xG1Q0alrpq8C
Hills-1990,Hills 1990,
Hilton-1959,Hilton 1959,
Hilton-1993,Hilton 1993,
Himmelmann-1991,Himmelmann 1991,
Himmelmann-1999,Himmelmann 1999,
Himmelmann-and-Wolf-1999,Himmelmann and Wolf 1999,
Hindle-and-Rigsby-1973,Hindle and Rigsby 1973,
Hinds-1986,Hinds 1986,kn8zmP1LQq0C
Hinds-1988,Hinds 1988,
Hino-1978,Hino 1978,
Hinsch-1972,Hinsch 1972,
Hint-1973,Hint 1973,
Hinton-1991,Hinton 1991,
Hintze-1979,Hintze 1979,
Hive-1948,Hive 1948,
Ho-1977,Ho 1977,
Hoa-et-al-2007,Hoa et al. 2007,
Hoard-1978,Hoard 1978,
Hoard-1993,Hoard 1993,
Hoberman-1997,Hoberman 1997,
Hoch-1960,Hoch 1960,
Hockett-1916,Hockett 1916,
Hockett-1948,Hockett 1948,
Hockings-and-Pilot-Raichoor-1992,Hockings and Pilot-Raichoor 1992,a74HA_RX3rIC
Hoddinott-and-Kofod-1976a,Hoddinott and Kofod 1976a,
Hoddinott-and-Kofod-1976b,Hoddinott and Kofod 1976b,
Hoddinott-and-Kofod-1988,Hoddinott and Kofod 1988,
Hodge-1946,Hodge 1946,
Hoekstra-and-Tiersma-1994,Hoekstra and Tiersma 1994,rp0hYcAjlIoC
Hoeller-1932,Hoeller 1932,
Hoff-1968,Hoff 1968,
Hoff-1978,Hoff 1978,
Hoff-1986,Hoff 1986,
Hoffmann-1903,Hoffmann 1903,
Hoffmann-1955,Hoffmann 1955,
Hoffmann-1963,Hoffmann 1963,
Hoffmann-1975,Hoffmann 1975,
Hoffmann-and-Emelen-1930,Hoffmann and Emelen 1930,
Hofling-1991,Hofling 1991,
Hofling-2000,Hofling 2000,
Hofling-and-Tesucun-1997,Hofling and Tesucún 1997,
Hofmann-1983,Hofmann 1983,
Hofmann-1990,Hofmann 1990,
Hogan-1988,Hogan 1988,
Hogan-1999,Hogan 1999,
Hohepa-1967,Hohepa 1967,
Hoijer-1933-1938,Hoijer 1933-1938,
Hoijer-1946a,Hoijer 1946a,
Hoijer-1946b,Hoijer 1946b,
Hoijer-1949,Hoijer 1949,
Hoijer-1972,Hoijer 1972,
Hoijer-and-Dozier-1949,Hoijer and Dozier 1949,
Hole-1998,Hole 1998,
Holes-1990,Holes 1990,T0QOAAAAQAAJ
Holisky-1991b,Holisky 1991b,
Holisky-and-Gagua-1994,Holisky and Gagua 1994,
Hollenbach-1992,Hollenbach 1992,
Hollenbach-and-Hollenbach-1975,Hollenbach and Hollenbach 1975,
Hollis-1905,Hollis 1905,
Hollis-1909,Hollis 1909,
Holm-1988,Holm 1988,
Holm-and-Nylund-Lindgren-1977,Holm and Nylund Lindgren 1977,
Holmer-1947,Holmer 1947,
Holmer-1949a,Holmer 1949a,
Holmer-1949b,Holmer 1949b,
Holmer-1949c,Holmer 1949c,
Holmer-1949d,Holmer 1949d,
Holmer-1951,Holmer 1951,
Holmer-1952,Holmer 1952,
Holmer-1953,Holmer 1953,
Holmer-1954,Holmer 1954,
Holmer-1996,Holmer 1996,
Holmes-and-Hinchliffe-1994,Holmes and Hinchliffe 1994,Z0v3qu0s5Y8C
Holmes-and-Smith-1976,Holmes and Smith 1976,YPmiEcloiT4C
Holst-2001,Holst 2001,R9aUa0vz444C
Holt-1986,Holt 1986,
Holt-1999a,Holt 1999a,
Holt-1999b,Holt 1999b,
Holton-2000,Holton 2000,
Holton-2003,Holton 2003,
Holton-et-al-1997,Holton et al. 1997,
Holvoet-2001,Holvoet 2001,
Holzinger-1993,Holzinger 1993,
Holzknecht-1973,Holzknecht 1973,
Holzknecht-1986,Holzknecht 1986,
Holzknecht-1997a,Holzknecht 1997a,
Holzknecht-1997b,Holzknecht 1997b,
Hompo-1990,Hompó 1990,dNB4eh67y1wC
Honda-1996,Honda 1996,
Honti-1988,Honti 1988,TM2NQ78dP2wC
Honti-1997,Honti 1997,
Noordsy-and-Hoogshagen-1993,Hoogshagen Noordsy and de Hoogshagen 1993,
Hooker-1975,Hooker 1975,
Hooper-1996,Hooper 1996,
Hope-1974,Hope 1974,
Hopi-Project-1998,Hopi Project 1998,
Hopkins-1967,Hopkins 1967,
Hoppe-and-Hoppe-1974,Hoppe and Hoppe 1974,
Hore-1981,Hore 1981,
Horne-1961,Horne 1961,
Horton-1949,Horton 1949,
Hoshi-1986,Hoshi 1986,
Hoskison-1983,Hoskison 1983,
Hosokawa-1991,Hosokawa 1991,
Hospitalier-1937,Hospitalier 1937,
Houis-1963,Houis 1963,
Householder-and-Lofti-1965,Householder and Lofti 1965,
Householder-et-al-1964,Householder et al. 1964,
Houwald-1980,Houwald 1980,
Hovdhaugen-1989,Hovdhaugen 1989,
Howard-1967,Howard 1967,
Howard-1972,Howard 1972,
Howeidy-1959,Howeidy 1959,
Hoang-1982,Hoàng 1982,
Hrabovsky-1991,Hrabovsky 1991,
Hsu-1969,Hsu 1969,
Hualde-1991,Hualde 1991,PBqPPLE2iXEC
Hualde-1992,Hualde 1992,AhL9WsTaNzYC
Hualde-1993,Hualde 1993,
Hualde-1999,Hualde 1999,
Hualde-nd,Hualde n.d.,
Huang-1954,Huang 1954,
Huang-1970,Huang 1970,
Huang-1995,Huang 1995,
Hubenova-et-al-1968,Hubenova et al. 1968,
Huber-and-Reed-1992,Huber and Reed 1992,
Huckett-1974,Huckett 1974,
Hudak-1987,Hudak 1987,
Hudak-1991,Hudak 1991,
Hudak-1993,Hudak 1993,
Hudson-1964,Hudson 1964,
Hudson-1974,Hudson 1974,
Hudson-1976a,Hudson 1976a,
Hudson-1976b,Hudson 1976b,
Hudson-1976c,Hudson 1976c,
Hudson-1978,Hudson 1978,
Hudson-1997,Hudson 1997,nbUOAAAAQAAJ
Hudson-and-Richards-1969,Hudson and Richards 1969,
Hudson-and-Richards-1978,Hudson and Richards 1978,
Huehnergard-1997,Huehnergard 1997,
Huestis-1963,Huestis 1963,
Hueting-1908,Hueting 1908,
Hueting-1936,Hueting 1936,
Huffman-1967,Huffman 1967,
Huffman-1970a,Huffman 1970a,
Huffman-1970b,Huffman 1970b,_IlVolzGkbsC
Huffman-and-Hai-1980,Huffman and Hai 1980,JS6mhQ-9ESEC
Hughes-1995,Hughes 1995,
Hughes-2000,Hughes 2000,
Hughes-and-Healy-1971,Hughes and Healy 1971,
Hughes-and-Hughes-1990,Hughes and Hughes 1990,
Hughes-and-Leeding-1971,Hughes and Leeding 1971,
Huisman-1973,Huisman 1973,
Huisman-and-Lloyd-1981,Huisman and Lloyd 1981,
Huisman-et-al-1981,Huisman et al. 1981,
Hulstaert-1965,Hulstaert 1965,
Hulstaert-1966,Hulstaert 1966,
Humesky-1980,Humesky 1980,
Hung-1979,Hung 1979,
Hunt-1915,Hunt 1915,
Hunt-1940,Hunt 1940,
Hunter-and-Pike-1969,Hunter and Pike 1969,
Huntley-1993,Huntley 1993,
Hurd-and-Hurd-1966,Hurd and Hurd 1966,
Hurd-and-Hurd-1970,Hurd and Hurd 1970,
Hurel-1959,Hurel 1959,
Hurlbut-1988,Hurlbut 1988,
Hurskainen-1989,Hurskainen 1989,
Husen-et-al-1985,Husen et al. 1985,
Hutchinson-and-Lloyd-1996,Hutchinson and Lloyd 1996,_B3I2jKXafAC
Hutchison-1976,Hutchison 1976,
Hutchison-1981,Hutchison 1981,
Hutchisson-1986,Hutchisson 1986,
Huttar-and-Huttar-1972,Huttar and Huttar 1972,
Huttar-and-Huttar-1994,Huttar and Huttar 1994,DlEOAAAAQAAJ
Huttar-and-Kirton-1981,Huttar and Kirton 1981,
Hutton-1929,Hutton 1929,
Hutton-1987,Hutton 1987,
Hyde-1971,Hyde 1971,
Hyde-1980,Hyde 1980,
Hyman-1972,Hyman 1972,
Hyman-1973,Hyman 1973,
Hyman-1979,Hyman 1979,
Hyman-1981a,Hyman 1981a,
Hyman-1981b,Hyman 1981b,
Hyman-2003,Hyman 2003,L-D0Fxw1gccC
Hyman-and-Magaji-1970,Hyman and Magaji 1970,
Hyman-and-Sibanda-2008,Hyman and Sibanda 2008,
Hymes-1955,Hymes 1955,
Hyslop-1998,Hyslop 1998,
Hyslop-2001,Hyslop 2001,
Hasler-1999,Häsler 1999,
Hoftmann-1971,Höftmann 1971,
Hoftmann-1990,Höftmann 1990,
Hoftmann-1993,Höftmann 1993,
Ibarra-1994,Ibarra 1994,
Ibelgaufts-and-Ibelgaufts-1999,Ibelgaufts and Ibelgaufts 1999,
Ibragimov-1978,Ibragimov 1978,
Ibragimov-1990,Ibragimov 1990,
Idiata-1998,Idiata 1998,
Igla-1989,Igla 1989,
Igwe-and-Green-1979,Igwe and Green 1979,
Ikegami-1975,Ikegami 1975,
Ikekeonwu-1999,Ikekeonwu 1999,
Ikoro-1994,Ikoro 1994,
Ikoro-1996,Ikoro 1996,
Ikranegara-1980,Ikranegara 1980,
Imazov-1993,Imazov 1993,
Ingemann-and-Sebeok-1961,Ingemann and Sebeok 1961,
Ingham-1994,Ingham 1994,
Ingham-2001,Ingham 2001,0pgQZ3GckzYC
Ingram-2001,Ingram 2001,
Innes-1962,Innes 1962,
Innes-1963,Innes 1963,
Innes-1964,Innes 1964,
Innes-1966,Innes 1966,
Innes-1967a,Innes 1967a,
Innes-1967b,Innes 1967b,
Innes-1969,Innes 1969,
Innes-1971,Innes 1971,
Institut-Imeni-Gamzata-Cadasy-1960,Institut Imeni Gamzata Cadasy 1960,
Institut-Jazyka-i-Literatury-1956,Institut Jazyka i Literatury 1956,
Ipol-et-al-1989,Ipol et al. 1989,
Irshied-and-Kenstowicz-1984,Irshied and Kenstowicz 1984,
Irwin-1974,Irwin 1974,
Isaev-1987,Isaev 1987,
