pk,jsondata,key,description,valueset_pk,source_pk,version
77642,,," 142, 239-240",72054,7188,1
77643,,," 205, 207, 211",72055,3534,1
77644,,, 54,72056,303,1
77645,,, 165,72057,3257,1
77646,,, 157-158,72059,712,1
77647,,, 600,72059,1313,1
77648,,, 82,72060,4128,1
77649,,, 125,72061,6234,1
77650,,, 190,72062,2434,1
77651,,," 44, 63, 433",72063,7267,1
77652,,," passim, 233",72064,6926,1
77653,,, 199-200,72065,3289,1
77654,,, 35,72066,4752,1
77655,,, 100-101,72067,2498,1
77656,,," 119, 146",72068,524,1
77657,,, 46-47,72069,2826,1
77658,,, 66,72070,639,1
77659,,," 231, 259, passim",72071,3331,1
77660,,, 50,72072,2537,1
77661,,," 10, 25",72073,3733,1
77662,,," 276, 315",72074,2746,1
77663,,, 56,72074,2866,1
77664,,, 389,72076,6601,1
77665,,," 40, 44, 52, 142, 172ff",72077,247,1
77666,,," 242, passim",72078,2748,1
77667,,, 54,72079,848,1
77668,,, passim,72080,2717,1
77669,,," 104, 159",72081,2003,1
77670,,, 389,72081,2766,1
77671,,, 187,72082,2392,1
77672,,, 24,72083,768,1
77673,,, 137,72083,2688,1
77674,,, 913,72083,2043,1
77675,,, 328,72084,2825,1
77676,,, passim,72085,2644,1
77677,,, passim,72086,629,1
77678,,, 44,72086,2241,1
77679,,, 144-145,72086,5003,1
77680,,, 170-171,72087,760,1
77681,,, 56,72088,2685,1
77682,,, 12,72089,4280,1
77683,,," 21, 442",72090,2628,1
77684,,," 34, 56-57",72091,3318,1
77685,,," 17, 29",72092,2768,1
77686,,," ix, 24",72094,2316,1
77687,,, 99-101,72095,160,1
77688,,, 242,72096,6273,1
77689,,," 43, 59, 207ff",72097,1922,1
77690,,, 609-610,72099,2515,1
77691,,," 292, 302",72099,3112,1
77692,,,7,72100,7065,1
77693,,, 198,72101,6168,1
77694,,, 87,72102,2402,1
77695,,, 114,72103,1029,1
77696,,, 321,72104,1939,1
77697,,," 88, passim",72105,4794,1
77698,,, 85,72106,7129,1
77699,,, passim,72107,835,1
77700,,, 160,72108,2635,1
77701,,, 28,72109,2246,1
77702,,, 60,72110,399,1
77703,,, 844,72111,6468,1
77704,,, 134-135,72112,2305,1
77705,,, passim,72113,2485,1
77706,,, 60,72114,6873,1
77707,,, 262,72115,2864,1
77708,,, passim,72116,2902,1
77709,,," 41, 43",72117,2194,1
77710,,, 125,72118,486,1
77711,,, 90-91,72120,2439,1
77712,,, 50,72121,1127,1
77713,,, passim,72122,4283,1
77714,,, 68,72123,2627,1
77715,,, 281,72124,2894,1
77716,,, 9,72125,2892,1
77717,,,"127, 298",72126,6297,1
77718,,, III:244-III:247,72127,1639,1
77719,,, 535,72128,3174,1
77720,,, passim,72129,3498,1
77721,,,110,72130,7060,1
77722,,, 87,72131,2402,1
77723,,, 104,72132,6599,1
77724,,, 370-374,72133,687,1
77725,,, 44,72134,7078,1
77726,,, 153,72135,3839,1
77727,,, 233,72135,4880,1
77728,,, 104,72136,6599,1
77729,,, 203,72137,6147,1
77730,,, passim,72138,383,1
77731,,, 18,72139,2169,1
77732,,,passim,72140,6536,1
77733,,, 19,72141,7065,1
77734,,, 168,72142,7141,1
77735,,, 509,72143,2542,1
77736,,, 41,72144,2564,1
77737,,, 132,72144,3647,1
77738,,, passim,72145,2886,1
77739,,, 169,72147,6386,1
77740,,, 5,72148,7065,1
77741,,, 48-49,72149,1977,1
77742,,, 162,72150,2448,1
77743,,, passim,72151,2677,1
77744,,, 321,72152,2777,1
77745,,, 79,72153,2054,1
77746,,," 36, 124, 146",72154,565,1
77747,,," 34, 36",72155,2695,1
77748,,," 607, 648",72157,1404,1
77749,,, 213,72157,1293,1
77750,,, passim,72158,3498,1
77751,,, 102,72159,7078,1
77752,,, 58-59,72160,817,1
77753,,," 242, passim",72161,2748,1
77754,,," 59-60, passim",72162,1891,1
77755,,, passim,72163,1881,1
77756,,," 9, 154",72164,788,1
77757,,, 1,72164,2280,1
77758,,, 65-67,72165,2471,1
77759,,, 618,72166,3333,1
77760,,, 132,72167,1804,1
77761,,, passim,72168,2132,1
77762,,," 127, 153, 159",72169,2715,1
77763,,, 90,72169,99,1
77764,,, 101,72170,4780,1
77765,,, 122ff,72171,4802,1
77766,,, 167,72172,6514,1
77768,,, 129,72174,7326,1
77769,,, passim,72175,2052,1
77770,,, 130,72176,848,1
77771,,, 85,72177,7129,1
77772,,," 97, 106",72178,2552,1
77773,,, 283-286,72179,4737,1
77774,,," xiii, passim",72180,2409,1
77775,,, 260,72181,848,1
77776,,, 844,72182,6468,1
77777,,, 19-20,72184,6195,1
77778,,, 290,72185,1012,1
77779,,, 227-228,72186,503,1
77780,,,110,72188,7060,1
77781,,, 471-476,72189,2397,1
77782,,, 299,72190,6417,1
77783,,, 310-311,72191,6221,1
77784,,, 166,72192,4114,1
77785,,," 86, 252",72193,3158,1
77786,,, 52,72194,2094,1
77787,,, 285,72195,6326,1
77788,,, 280,72196,2732,1
77789,,, passim,72197,2633,1
77790,,, 188ff,72197,2787,1
77791,,, 21,72198,2614,1
77792,,, 51,72199,6544,1
77793,,," 190, 260",72200,6168,1
77794,,," 32, passim",72201,2808,1
77795,,, 116,72201,2837,1
77796,,, 222,72202,2624,1
77797,,," 26, 27, 31, passim",72203,3185,1
77798,,, 32,72204,2560,1
77799,,, 24-26,72204,4493,1
77800,,, 56,72205,6293,1
77801,,, 389,72206,6601,1
77802,,," 289, passim",72207,246,1
77803,,, 861,72208,4250,1
77804,,, passim,72209,1482,1
77805,,, 82,72210,2168,1
77806,,, 328,72211,2320,1
77807,,," 110, 112",72212,2650,1
77808,,, 73-74,72213,1891,1
77809,,, 249,72214,6926,1
77810,,, 287,72215,4801,1
77811,,, passim,72216,3047,1
77812,,, 22,72217,2671,1
77813,,," 28, 33",72217,2165,1
77814,,," 242, 391",72218,479,1
77815,,," 47, 48",72220,7082,1
77816,,, 649,72221,6574,1
77817,,, 132,72222,3500,1
77818,,, 297,72223,2340,1
77819,,, passim,72224,6574,1
77820,,, 297,72225,848,1
77821,,, passim,72226,474,1
77822,,, 462,72227,1415,1
77823,,, 258,72228,3367,1
77824,,, 86,72229,4803,1
77825,,, 277,72229,2104,1
77826,,," 41, 42-43",72230,1444,1
77827,,, 56,72231,7141,1
77828,,, passim,72232,980,1
77829,,, 535,72233,248,1
77830,,,73-74,72234,7284,1
77831,,," 105, 199",72235,2931,1
77832,,," passim, 72",72236,2161,1
77833,,," 164, 183",72237,3265,1
77834,,, passim,72237,4800,1
77835,,," 32, passim",72238,1936,1
77836,,, 316,72239,3348,1
77837,,, 508,72240,2542,1
77838,,, 214-217,72240,2690,1
77839,,, 15,72241,4840,1
77840,,, 300,72242,566,1
77841,,, 156-157,72243,1998,1
77842,,," 376, 380ff",72244,3199,1
77843,,, 220,72245,144,1
77844,,, 177,72246,2399,1
77845,,, 236,72247,3247,1
77847,,, 38,72249,1030,1
77848,,, 37-38,72250,4846,1
77849,,, 451,72252,6417,1
77850,,," 79, 86, 97",72253,685,1
77851,,, 635,72255,5210,1
77852,,, 253,72256,3248,1
77853,,, 310,72257,2511,1
77854,,, passim,72258,2209,1
77855,,, 517,72259,744,1
77856,,, 51,72260,395,1
77857,,, 46,72261,2807,1
77858,,, passim,72262,1907,1
77859,,," 148, 156",72263,778,1
77860,,," 87-88, 137, 152",72263,1121,1
77861,,, 343,72264,3153,1
77862,,, 71,72265,2463,1
77863,,," 273, 324",72266,6900,1
77864,,, 249,72267,6926,1
77865,,, 386,72268,6860,1
77866,,,passim,72269,7317,1
77867,,, 436,72270,2763,1
77868,,, 79,72271,2054,1
77869,,," 195, passim",72272,2123,1
77870,,, 264,72273,2120,1
77871,,," 44, 63, 433",72274,7267,1
77872,,, 29-30,72276,2198,1
77873,,, 340,72277,6860,1
77874,,, 300,72278,566,1
77875,,," 56, 80-81",72279,1342,1
77876,,," 121, 144-145",72280,4117,1
77877,,, 818,72281,3358,1
77878,,, 643,72282,3163,1
77879,,, 59,72283,2791,1
77880,,," 138, 142",72284,3150,1
77881,,, 128,72285,2139,1
77882,,," 797, 787",72286,3252,1
77883,,," 32, passim",72287,1936,1
77884,,, 150,72288,3179,1
77885,,," 30, 47",72289,1026,1
77886,,, 286,72290,848,1
77887,,, 289-290,72291,7267,1
77888,,, 80,72292,1235,1
77889,,, passim,72293,1077,1
77890,,, passim,72294,2715,1
77891,,, 655,72295,6309,1
77892,,, 147,72296,1103,1
77893,,, 165,72297,6717,1
77894,,, passim,72298,7022,1
77895,,, 535,72299,248,1
77896,,, 471,72300,2683,1
77897,,, passim,72301,1006,1
77898,,, 268,72302,848,1
77899,,, 72-73,72303,2561,1
77900,,, passim,72304,7141,1
77901,,, passim,72305,2675,1
77902,,, 482,72306,2634,1
77903,,, 464,72307,2706,1
77904,,, 336,72308,1890,1
77905,,, 591,72309,549,1
77906,,, 87-89,72310,2554,1
77907,,," 179, 199, 211",72311,575,1
77908,,, 233,72311,1273,1
77909,,, 64,72312,2626,1
77910,,, 38,72313,3187,1
77911,,, 290-291,72314,1069,1
77912,,, 101,72315,4789,1
77913,,, 14,72316,2131,1
77914,,, 66,72317,4842,1
77915,,, 50,72318,2876,1
77916,,, 58-87,72320,1064,1
77917,,, 216,72321,2082,1
77918,,, 678,72322,5087,1
77919,,, 251,72323,848,1
77920,,, 399,72325,848,1
77921,,," 127, 133-134, 245",72326,327,1
77922,,, 277,72327,6717,1
77923,,, 232,72328,4880,1
77924,,, 222,72329,2624,1
77925,,, II:332-II:334,72330,1639,1
77926,,,317,72330,1062,1
77927,,, 216,72331,2582,1
77928,,, 54,72332,848,1
77929,,, 411,72332,2828,1
77930,,, 233,72333,2760,1
77931,,, 669,72334,6391,1
77932,,, 77,72335,944,1
77933,,," 62, 95-97, 356-362, 456-458",72336,2234,1
77934,,, 756,72337,3219,1
77935,,," 105, 199",72339,2931,1
77936,,, 262,72341,2156,1
77937,,, 8,72342,6562,1
77938,,, 66,72343,2602,1
77939,,, 145,72345,3136,1
77940,,," 29, 7-8, passim",72347,2130,1
77941,,," 25, 107-108",72348,2656,1
77942,,, 160,72349,664,1
77943,,, 222,72350,2624,1
77944,,, passim,72351,4111,1
77945,,, Malchukov 1996,72352,2166,1
77946,,, 272,72353,2149,1
77947,,, 65,72353,2253,1
77948,,," 57-62, 71-72",72354,393,1
77949,,, 137,72355,6158,1
77950,,, 154-155,72356,4373,1
77951,,, 146-147,72358,2053,1
77952,,," 100, 108",72360,3334,1
77953,,, 11,72361,3167,1
77954,,, 299,72362,2255,1
77955,,, passim,72363,2183,1
77956,,," 384, 394",72364,95,1
77957,,,"309-312, 320, passim",72365,4406,1
77958,,, 221,72366,2493,1
77959,,, 28,72367,2246,1
77960,,, 173,72369,6496,1
77961,,," 11-12, passim",72370,2125,1
77962,,, 29,72371,2235,1
77963,,, 67,72371,2799,1
77964,,, 48,72372,1000,1
77965,,, 138,72372,195,1
77966,,, 27,72373,997,1
77967,,, 70,72374,79,1
77968,,,73,72375,1060,1
77969,,, 226,72376,2385,1
77970,,, 213,72377,1919,1
77971,,, 32,72378,2560,1
77972,,, 24-26,72378,4493,1
77973,,, 303,72379,3267,1
77974,,, 106,72380,7326,1
77975,,, 259,72381,3196,1
77976,,, 58,72382,2378,1
77977,,,"185-190, 191",72383,3832,1
77978,,," 2, 123",72385,1721,1
77979,,," 25, 36",72386,2736,1
77980,,," 16, 19",72387,3491,1
77981,,, 228,72388,1589,1
77982,,, 286,72389,848,1
77983,,, passim,72390,2474,1
77984,,, 286,72391,6682,1
77985,,, passim,72392,940,1
77986,,, 27,72392,711,1
77987,,,18,72393,7142,1
77988,,, 204,72395,6404,1
77989,,, 74,72396,1564,1
77990,,, passim,72397,6287,1
77991,,, 206,72398,3195,1
77992,,, 243-244,72400,1989,1
77993,,," 55, 58, 59",72401,4304,1
77994,,, 244,72402,1511,1
77995,,, 437,72403,3366,1
77996,,," 27, 37",72404,345,1
77997,,, 301,72405,3300,1
77998,,," 569, 571-574",72406,2885,1
77999,,, 48,72407,3106,1
78000,,, passim,72408,3331,1
78001,,, 13,72409,2294,1
78002,,, 560,72410,848,1
78003,,," 119, 146",72413,524,1
78004,,, 88,72414,6366,1
78005,,, 50,72415,2537,1
78006,,, 44,72416,6987,1
78007,,, 48,72416,106,1
78008,,, 166,72417,1235,1
78009,,, 29,72418,2304,1
78010,,," 14, passim",72419,2654,1
78011,,, 54,72420,848,1
78012,,, 800,72421,3346,1
78013,,, 146,72422,2053,1
78014,,, 159,72423,2669,1
78015,,, 73,72424,223,1
78016,,," 22, 23",72425,2216,1
78017,,, 94,72426,398,1
78018,,, 53,72427,492,1
78019,,, 66,72427,3236,1
78020,,, 53-54,72428,2793,1
78021,,, 108,72429,6297,1
78022,,," 52, 73-74",72430,2422,1
78023,,, 70,72431,1021,1
78024,,, 181,72432,6304,1
78025,,," 10, passim",72433,2697,1
78026,,, 162-163,72434,2275,1
78027,,, 245,72434,4891,1
78028,,, 13,72435,4278,1
78029,,," 127, 153, 159",72436,2715,1
78030,,, 90,72436,99,1
78031,,, ??,72437,4774,1
78032,,, 44,72438,772,1
78033,,, passim,72439,872,1
78034,,, 185-187,72440,2769,1
78035,,, 111,72441,2210,1
78036,,," 85, 92",72442,6591,1
78037,,, 114,72443,7133,1
78038,,, 36,72444,2145,1
78039,,, 74,72445,2411,1
78040,,, 52,72445,1962,1
78041,,, 202,72446,2820,1
78042,,, 72-73,72447,2561,1
78043,,, 168,72448,2160,1
78044,,, 103-105,72449,7055,1
78045,,, 376,72450,123,1
78046,,," 797, 787",72451,3252,1
78047,,," 270, 275, 358",72452,2489,1
78048,,, passim,72453,1998,1
78049,,, 65,72454,1425,1
78050,,, passim,72455,6732,1
78051,,," 107, 124, 131, 132, 150",72456,7141,1
78052,,," 42, 44",72457,430,1
78053,,, 30,72458,2930,1
78054,,," 85-86, 96-97",72459,854,1
78055,,, 108,72460,1283,1
78056,,, 32,72461,2190,1
78057,,, 214,72462,4483,1
78058,,, 44,72463,2154,1
78059,,, 26,72464,2585,1
78060,,, 134,72465,1170,1
78061,,," 140-142, 162",72466,2605,1
78062,,, 163,72466,2434,1
78063,,," 171-190, 310",72467,2293,1
78064,,, 328,72468,2825,1
78065,,, 81,72469,2533,1
78066,,,272,72470,7194,1
78067,,, 100,72471,2959,1
78068,,, 75,72472,64,1
78069,,, 108,72473,2112,1
78070,,,passim,72474,4829,1
78071,,," 285, 299, 328",72475,1997,1
78072,,, 221,72476,7038,1
78073,,, 82-83,72477,2323,1
78074,,, 167-168,72478,6302,1
78075,,, 85,72479,1509,1
78076,,," 112, 26",72480,590,1
78077,,, 431,72481,6581,1
78078,,," 16-17, 23-24",72482,2313,1
78079,,, 128,72483,2186,1
78080,,," 366-371, 488-490",72484,559,1
78081,,, 53-54,72485,3343,1
78082,,," 74, 84",72486,4283,1
78083,,, 101-102,72487,2530,1
78084,,, 30,72488,7129,1
78085,,, 87,72489,845,1
78086,,, 861,72490,4250,1
78087,,, 296,72491,2631,1
78088,,, passim,72493,6911,1
78089,,," 75, passim",72494,6624,1
78090,,," 17, 56-58",72495,2611,1
78091,,," 430, 437",72495,848,1
78092,,, 247,72496,2680,1
78093,,," passim, 321",72498,308,1
78094,,," 355ff, 373",72500,2046,1
78095,,," 276, 279, 299",72502,7267,1
78096,,," 23, 106-107",72503,850,1
78097,,," 57, 146, 146",72504,1524,1
78098,,, 97,72505,2822,1
78099,,, 197,72505,1755,1
78100,,, 345-346,72506,4763,1
78101,,, 146,72507,2053,1
78102,,, 87,72508,3259,1
78103,,, passim,72509,2659,1
78104,,," Vol. 1:125, 132-134, 149",72510,2492,1
78105,,, 179,72510,2588,1
78106,,, 37,72510,1287,1
78107,,, 357ff,72510,606,1
78108,,, 219,72511,77,1
78109,,, passim,72512,3285,1
78110,,,passim,72512,6562,1
78111,,, 94-98,72513,2681,1
78112,,, 348-350,72514,6812,1
78113,,," 27-28, 38, 183",72515,2550,1
78114,,, 14,72516,7278,1
78115,,," 9, 25, 42, 75, 82",72518,2611,1
78116,,," 437, Andersen 1991",72518,848,1
78117,,, passim,72520,7262,1
78118,,, 1209,72521,4133,1
78119,,, 89,72522,3886,1
78120,,, 344,72522,4491,1
78121,,, 78,72523,184,1
78122,,," 59, 78, 96",72525,2073,1
78123,,," 130, 157, 200",72526,2646,1
78124,,, 23-27,72527,3880,1
78125,,, 40ff,72528,2144,1
78126,,, 756,72529,3219,1
78127,,, 156-157,72530,1998,1
78128,,," 176, 448",72531,212,1
78129,,, 279,72532,6671,1
78130,,, 47,72533,1862,1
78131,,, 54,72534,848,1
78132,,,,72536,2121,1
78133,,, 27,72537,2257,1
78134,,, 123,72538,2286,1
78135,,, 111,72540,762,1
78136,,, 31,72541,801,1
78137,,, passim,72542,339,1
78138,,," 244, 257",72543,1817,1
78139,,," xiii, passim",72411,2409,1
78140,,, 64,72544,2626,1
78141,,,166,72545,6394,1
78142,,, 190,72546,1122,1
78143,,," 242, passim",72548,2748,1
78144,,," 62, 95-97, 356-362, 456-458",72549,2234,1
78145,,, passim,72550,3856,1
78146,,," 125, 155",72551,336,1
78147,,, 116,72552,1741,1
78148,,," 82, passim",72552,1767,1
78149,,," 258, 260-261",72553,6861,1
78150,,, 101,72554,3570,1
78151,,," 21, 442",72555,2628,1
78152,,, 13-15,72556,2738,1
78153,,, 72,72557,2666,1
78154,,, 119,72559,4293,1
78155,,, 50,72560,2537,1
78156,,, 47,72561,1862,1
78157,,, 74,72562,2328,1
78158,,, passim,72563,762,1
78159,,, 239,72564,950,1
78160,,, 115,72565,2632,1
78161,,, 136,72566,3851,1
78162,,, 159,72567,2669,1
78163,,, 248,72568,2743,1
78164,,, 234,72569,4770,1
78165,,, passim,72570,7060,1
78166,,, 311,72571,6417,1
78167,,, 35,72572,4752,1
78168,,, passim,72573,1439,1
78169,,, 93-94,72574,6304,1
78170,,, 229,72576,7326,1
78171,,, 191,72577,2158,1
78172,,, 191,72577,3563,1
78173,,, 83,72578,723,1
78174,,, 875,72579,4257,1
78175,,," 18, 58",72580,1711,1
78176,,, passim,72581,1007,1
78177,,, 68,72582,2627,1
78178,,," 88, 98",72583,2687,1
78179,,," 69, 73",72584,6530,1
78180,,," 127, 134",72585,367,1
78181,,," 16-17, 23-24",72586,2313,1
78182,,, passim,72587,2233,1
78183,,, 21,72587,2110,1
78184,,, 50-52,72588,3287,1
78185,,, 242,72589,3318,1
78186,,," 88-89, passim",72590,2638,1
78187,,, 148,72591,2053,1
78188,,," 129, 140",72592,176,1
78189,,, 338,72593,3156,1
78190,,, passim,72594,1077,1
78191,,, 362ff,72595,2460,1
78192,,," 85, 87, 95",72596,2832,1
78193,,, passim,72597,2209,1
78194,,," ix, 24",72598,2316,1
78196,,, passim,72600,2620,1
78197,,, passim,72601,6860,1
78198,,, 110ff,72602,2824,1
78199,,, 18,72603,116,1
78200,,, 200,72605,759,1
78201,,, 226,72606,2176,1
78202,,," 531, 546",72607,2307,1
78203,,," 127-128, 220-225",72608,937,1
78204,,, 72,72609,3083,1
78205,,,229,72610,6158,1
78206,,, 144,72611,2053,1
78207,,, 218,72612,2465,1
78208,,, 13,72613,4853,1
78209,,, 247,72614,2680,1
78210,,, 7,72615,2598,1
78211,,, passim,72616,308,1
78212,,, 193,72617,3828,1
78213,,, 76,72618,6429,1
78214,,," 8, 244, 321",72619,2269,1
78215,,, 160,72620,664,1
78216,,, 669,72621,6391,1
78217,,, 133,72622,2412,1
78218,,, 23,72623,7294,1
78219,,," 193, 335",72624,309,1
78220,,, 184,72625,6509,1
78221,,, 71,72626,282,1
78222,,," 100, 108",72627,3334,1
78223,,," 224, 228-229, 260-263",72629,3196,1
78224,,, passim,72630,2609,1
78225,,, 6,72631,2817,1
78226,,, 378-389,72632,6861,1
78227,,," 82-83, 88, 92",72633,937,1
78228,,, 21-23,72633,667,1
78229,,, 32,72634,2107,1
78230,,, 10,72635,7142,1
78231,,, 13,72636,3142,1
78232,,, 647,72637,6927,1
78233,,, 219,72638,77,1
78234,,, 263,72639,2413,1
78235,,, 87,72640,845,1
78236,,, 37,72641,2589,1
78237,,," 11, 18",72642,6717,1
78238,,, 64,72643,2048,1
78239,,," 32, 192",72643,2853,1
78240,,, 629,72644,5210,1
78241,,, 81,72645,4873,1
78242,,, 333-334,72646,1226,1
78243,,," 60, 106-108",72647,2239,1
78244,,, 88-89,72648,2371,1
78245,,," says first or preverbal, but there are SNegOV egs",72649,2321,1
78246,,, 67,72650,4749,1
78247,,, 58-59,72651,4773,1
78248,,, 328,72652,2825,1
78249,,, passim,72653,1258,1
78250,,,648,72654,6310,1
78251,,, passim,72655,2317,1
78252,,, 126,72656,6911,1
78253,,," 52, 55",72657,2694,1
78254,,, 541,72658,6726,1
78255,,, 252,72659,2559,1
78256,,, 138,72660,1441,1
78257,,, 148-150,72661,2193,1
78258,,, 124,72662,938,1
78259,,, egcount,72663,6544,1
78260,,," 244, 257",72664,1817,1
78261,,," 144, 183",72665,2810,1
78262,,," 107, 117",72667,7141,1
78263,,," 18, passim",72668,167,1
78264,,, 36,72669,4500,1
78265,,, 56,72670,1863,1
78266,,, 18-19,72671,2797,1
78267,,, 111,72672,3617,1
78268,,, 157-158,72673,3232,1
78269,,, 168,72673,3255,1
78270,,," 55, 58, 59",72674,4304,1
78271,,," 137, passim",72675,706,1
78272,,, 328,72676,2825,1
78273,,, 80,72677,2354,1
78274,,, 82,72678,4128,1
78275,,, 140,72679,6719,1
78276,,," passim, 111, passim",72680,2778,1
78277,,, 33-40,72681,2464,1
78278,,, passim,72682,4805,1
78279,,," 40, 44, 52, 142, 172ff",72683,247,1
78280,,, 119,72684,2305,1
78281,,, 154,72685,6394,1
78282,,, 265,72686,3176,1
78283,,," 74, passim",72689,1843,1
78284,,, 10,72690,2827,1
78285,,," 117, 121",72691,204,1
78286,,, passim,72692,2245,1
78287,,, 34,72693,7078,1
78288,,," 21, 71, 76",72694,2708,1
78289,,, 172,72695,3188,1
78290,,," 309, 335, 587",72697,6574,1
78291,,, 98,72698,1279,1
78292,,, passim,72700,3479,1
78293,,," ix, 24",72701,2316,1
78294,,, 252-255,72702,6168,1
78295,,,5,72703,6408,1
78296,,, 454,72705,326,1
78297,,, passim,72706,7262,1
78298,,, 148,72707,2053,1
78299,,, 80-81,72708,3332,1
78300,,, 7,72709,2228,1
78301,,, 252-254,72709,1094,1
78302,,, 414,72710,2754,1
78303,,," 311, 320, passim",72711,990,1
78304,,, 442,72712,3339,1
78305,,, 25,72713,7232,1
78306,,, 101,72714,7129,1
78307,,, 26,72715,168,1
78308,,, 80,72715,187,1
78309,,, 239,72716,7262,1
78310,,, 54,72717,691,1
78311,,, passim,72718,3495,1
78312,,, passim,72719,2333,1
78313,,,18,72720,7142,1
78314,,," 107, 112",72721,1899,1
78315,,, 313,72722,2758,1
78316,,, passim,72723,3106,1
78317,,, passim,72724,2902,1
78318,,," 65, 75-78, 110-101",72725,2315,1
78319,,," 65, 75-78, 110-101",72726,2315,1
78320,,," 281, 282",72727,3318,1
78321,,, 71,72728,2423,1
78322,,, 99,72729,714,1
78323,,, 275,72730,1012,1
78324,,, 281,72731,2894,1
78325,,, 106,72732,173,1
78326,,," 186, 199, 210",72733,1048,1
78327,,, 115,72734,3653,1
78328,,," 41, 54",72735,938,1
78329,,, 50ff,72736,2115,1
78330,,, 147,72736,1377,1
78331,,, 173,72737,468,1
78332,,, 14,72737,2122,1
78333,,, 208,72737,2556,1
78334,,, 59,72738,3335,1
78335,,, passim,72739,4869,1
78336,,, 132,72740,1804,1
78337,,, 137,72741,102,1
78338,,, 296,72742,2631,1
78339,,, 102,72743,607,1
78340,,, 318,72743,1111,1
78341,,, 414,72744,2754,1
78342,,, 302,72745,2219,1
78343,,, 345-346,72746,4763,1
78344,,, 189-190,72747,2191,1
78345,,," 97, 269",72748,598,1
78346,,, 375,72749,3827,1
78347,,, 165,72750,2279,1
78348,,, 92,72750,1256,1
78349,,, 103,72751,398,1
78350,,, 388,72752,7188,1
78351,,, 329,72753,2767,1
78352,,, 87-89,72754,2554,1
78353,,," 21, 71, 76",72755,2708,1
78354,,, 108,72756,2253,1
78355,,, 486,72756,848,1
78356,,, 232-233,72756,2149,1
78357,,, passim,72758,6386,1
78358,,, 67,72759,3845,1
78359,,, 120,72760,2771,1
78360,,, 22,72761,2204,1
78361,,, 18,72761,2365,1
