pk,jsondata,name,description,markup_description,id,type,lang,version
618,,Haya,ruhlen,,,name,en,1
619,,Hebrew,ruhlen,,,name,en,1
620,,Hehe,ruhlen,,,name,en,1
621,,Heiltsuk,ruhlen,,,name,en,1
622,,Hemba,ruhlen,,,name,en,1
623,,Herero,ruhlen,,,name,en,1
624,,Hianacoto,ruhlen,,,name,en,1
625,,Hidatsa,ruhlen,,,name,en,1
626,,Hiligaynon,ruhlen,,,name,en,1
627,,Hindi,ruhlen,,,name,en,1
628,,Hinux,ruhlen,,,name,en,1
629,,Hishkariana,ruhlen,,,name,en,1
630,,Hmar,ruhlen,,,name,en,1
631,,Ho,ruhlen,,,name,en,1
632,,Hoava,ruhlen,,,name,en,1
633,,Holoholo,ruhlen,,,name,en,1
634,,Hopi,ruhlen,,,name,en,1
635,,Hrê,ruhlen,,,name,en,1
636,,Huambisa,ruhlen,,,name,en,1
637,,Huari,ruhlen,,,name,en,1
638,,Huastec,ruhlen,,,name,en,1
639,,Huave,ruhlen,,,name,en,1
640,,Huichol,ruhlen,,,name,en,1
641,,Huihui,ruhlen,,,name,en,1
642,,Hunde,ruhlen,,,name,en,1
643,,Hungarian,ruhlen,,,name,en,1
644,,Hunzib,ruhlen,,,name,en,1
645,,Hupa,ruhlen,,,name,en,1
646,,Hupda,ruhlen,,,name,en,1
647,,Huron,ruhlen,,,name,en,1
648,,Iaai,ruhlen,,,name,en,1
649,,Iatmul,ruhlen,,,name,en,1
650,,Iban,ruhlen,,,name,en,1
651,,Ibanag,ruhlen,,,name,en,1
652,,Ibibio,ruhlen,,,name,en,1
653,,Ica,ruhlen,,,name,en,1
654,,Icelandic,ruhlen,,,name,en,1
655,,Ida'an,ruhlen,,,name,en,1
656,,Idoma,ruhlen,,,name,en,1
657,,Iduna,ruhlen,,,name,en,1
658,,Igbo,ruhlen,,,name,en,1
659,,Igede,ruhlen,,,name,en,1
660,,Ignaciano,ruhlen,,,name,en,1
661,,Iha,ruhlen,,,name,en,1
662,,Ik,ruhlen,,,name,en,1
663,,Ikundun,ruhlen,,,name,en,1
664,,Ila,ruhlen,,,name,en,1
665,,Illinois,ruhlen,,,name,en,1
666,,Ilokano,ruhlen,,,name,en,1
667,,Inanwatan,ruhlen,,,name,en,1
668,,Indonesian,ruhlen,,,name,en,1
669,,Ingalik,ruhlen,,,name,en,1
670,,Ingrian,ruhlen,,,name,en,1
671,,Ingush,ruhlen,,,name,en,1
672,,Iquito,ruhlen,,,name,en,1
673,,Irahutu,ruhlen,,,name,en,1
674,,Iranshe,ruhlen,,,name,en,1
675,,Iraqw,ruhlen,,,name,en,1
676,,Irish,ruhlen,,,name,en,1
677,,Isala,ruhlen,,,name,en,1
678,,Ishkashmi,ruhlen,,,name,en,1
679,,Isnag,ruhlen,,,name,en,1
680,,Isoko,ruhlen,,,name,en,1
681,,Italian,ruhlen,,,name,en,1
682,,Itawis,ruhlen,,,name,en,1
683,,Itonama,ruhlen,,,name,en,1
684,,Itza,ruhlen,,,name,en,1
685,,Ivatanen,ruhlen,,,name,en,1
686,,Iwaidja,ruhlen,,,name,en,1
687,,Iwam,ruhlen,,,name,en,1
688,,Ixcatec,ruhlen,,,name,en,1
689,,Ixil,ruhlen,,,name,en,1
690,,Iyekhee,ruhlen,,,name,en,1
691,,Izi,ruhlen,,,name,en,1
692,,Jacaltec,ruhlen,,,name,en,1
693,,Janjero,ruhlen,,,name,en,1
694,,Japanese,ruhlen,,,name,en,1
695,,Japreria,ruhlen,,,name,en,1
696,,Jaqaru,ruhlen,,,name,en,1
697,,Jarawa,ruhlen,,,name,en,1
698,,Javanese,ruhlen,,,name,en,1
699,,Jebero,ruhlen,,,name,en,1
700,,Jeh,ruhlen,,,name,en,1
701,,Jehai,ruhlen,,,name,en,1
702,,Jicaque,ruhlen,,,name,en,1
703,,Jingphaw,ruhlen,,,name,en,1
704,,Jomang,ruhlen,,,name,en,1
705,,Juang,ruhlen,,,name,en,1
706,,Jukun,ruhlen,,,name,en,1
707,,Jur,ruhlen,,,name,en,1
708,,Kabardian,ruhlen,,,name,en,1
709,,Kabre,ruhlen,,,name,en,1
710,,Kabyle,ruhlen,,,name,en,1
711,,Kadiweu,ruhlen,,,name,en,1
712,,Kadugli,ruhlen,,,name,en,1
713,,Kafa,ruhlen,,,name,en,1
714,,Kagoma,ruhlen,,,name,en,1
715,,Kaguru,ruhlen,,,name,en,1
716,,Kaian,ruhlen,,,name,en,1
717,,Kaili,ruhlen,,,name,en,1
718,,Kaingang,ruhlen,,,name,en,1
719,,Kairi,ruhlen,,,name,en,1
720,,Kairiru,ruhlen,,,name,en,1
721,,Kaiwa,ruhlen,,,name,en,1
722,,Kala Lagaw Ya,ruhlen,,,name,en,1
723,,Kalam,ruhlen,,,name,en,1
724,,Kalanga,ruhlen,,,name,en,1
725,,Kalasha,ruhlen,,,name,en,1
726,,Kalasha-Ala,ruhlen,,,name,en,1
727,,Kalispel,ruhlen,,,name,en,1
728,,Kalkatungu,ruhlen,,,name,en,1
729,,Kalmyk,ruhlen,,,name,en,1
730,,Kaluli,ruhlen,,,name,en,1
731,,Kam,ruhlen,,,name,en,1
732,,Kaman,ruhlen,,,name,en,1
733,,Kamano,ruhlen,,,name,en,1
734,,Kamas,ruhlen,,,name,en,1
735,,Kamayura,ruhlen,,,name,en,1
736,,Kamba,ruhlen,,,name,en,1
737,,Kambot,ruhlen,,,name,en,1
738,,Kamchadal,ruhlen,,,name,en,1
739,,Kami,ruhlen,,,name,en,1
740,,Kamoro,ruhlen,,,name,en,1
741,,Kana,ruhlen,,,name,en,1
742,,Kanakuru,ruhlen,,,name,en,1
743,,Kanauri,ruhlen,,,name,en,1
744,,Kanembu,ruhlen,,,name,en,1
745,,Kanjobal,ruhlen,,,name,en,1
746,,Kankanay (Central),ruhlen,,,name,en,1
747,,Kannada,ruhlen,,,name,en,1
748,,Kanum,ruhlen,,,name,en,1
749,,Kanuri,ruhlen,,,name,en,1
750,,Kanyok,ruhlen,,,name,en,1
751,,Kapampangan,ruhlen,,,name,en,1
752,,Kapingamarangi,ruhlen,,,name,en,1
753,,Kapriman,ruhlen,,,name,en,1
754,,Kapuas,ruhlen,,,name,en,1
755,,Kara,ruhlen,,,name,en,1
756,,Karaboro,ruhlen,,,name,en,1
757,,Karachay,ruhlen,,,name,en,1
758,,Karagas,ruhlen,,,name,en,1
759,,Karagwe,ruhlen,,,name,en,1
760,,Karaim,ruhlen,,,name,en,1
761,,Karakalpak,ruhlen,,,name,en,1
762,,Karamojong,ruhlen,,,name,en,1
763,,Karanga,ruhlen,,,name,en,1
764,,Karankawa,ruhlen,,,name,en,1
765,,Karata,ruhlen,,,name,en,1
766,,Karaw,ruhlen,,,name,en,1
767,,Karelian,ruhlen,,,name,en,1
768,,Karipuna,ruhlen,,,name,en,1
769,,Karitiana,ruhlen,,,name,en,1
770,,Karo Batak,ruhlen,,,name,en,1
771,,Karok,ruhlen,,,name,en,1
772,,Kasem,ruhlen,,,name,en,1
773,,Kashaya,ruhlen,,,name,en,1
774,,Kashmiri,ruhlen,,,name,en,1
775,,Kashubian,ruhlen,,,name,en,1
776,,Katab,ruhlen,,,name,en,1
777,,Katcha,ruhlen,,,name,en,1
778,,Kate,ruhlen,,,name,en,1
779,,Kati,ruhlen,,,name,en,1
780,,Katla,ruhlen,,,name,en,1
781,,Katu,ruhlen,,,name,en,1
782,,Kaure,ruhlen,,,name,en,1
783,,Kaurna,ruhlen,,,name,en,1
784,,Kawaiisu,ruhlen,,,name,en,1
785,,Kayah,ruhlen,,,name,en,1
786,,Kayan (Baram),ruhlen,,,name,en,1
787,,Kazakh,ruhlen,,,name,en,1
788,,Kedang,ruhlen,,,name,en,1
789,,Kehelala,ruhlen,,,name,en,1
790,,Kei,ruhlen,,,name,en,1
791,,Kejia,ruhlen,,,name,en,1
792,,Kekchi,ruhlen,,,name,en,1
793,,Kela,ruhlen,,,name,en,1
794,,Kelabit,ruhlen,,,name,en,1
795,,Kemant,ruhlen,,,name,en,1
796,,Kemtuk,ruhlen,,,name,en,1
797,,Kenga,ruhlen,,,name,en,1
798,,Kenyang,ruhlen,,,name,en,1
799,,Kera,ruhlen,,,name,en,1
800,,Kerek,ruhlen,,,name,en,1
801,,Keres (Eastern),ruhlen,,,name,en,1
802,,Keres (Western),ruhlen,,,name,en,1
803,,Ket,ruhlen,,,name,en,1
804,,Kete,ruhlen,,,name,en,1
805,,Ketengban,ruhlen,,,name,en,1
806,,Kewa,ruhlen,,,name,en,1
807,,Khakas,ruhlen,,,name,en,1
808,,Khalaj,ruhlen,,,name,en,1
809,,Khaling,ruhlen,,,name,en,1
810,,Khalkha,ruhlen,,,name,en,1
811,,Kham,ruhlen,,,name,en,1
812,,Kharia,ruhlen,,,name,en,1
813,,Khasi,ruhlen,,,name,en,1
814,,Khmer,ruhlen,,,name,en,1
815,,Khmu',ruhlen,,,name,en,1
816,,Khowar,ruhlen,,,name,en,1
817,,Khumi,ruhlen,,,name,en,1
818,,Khyang,ruhlen,,,name,en,1
819,,Ki,ruhlen,,,name,en,1
820,,Kikuyu,ruhlen,,,name,en,1
821,,Kilba,ruhlen,,,name,en,1
822,,Kilivila,ruhlen,,,name,en,1
823,,Kiliwa,ruhlen,,,name,en,1
824,,Kim,ruhlen,,,name,en,1
825,,Kimaghana,ruhlen,,,name,en,1
826,,Kinga,ruhlen,,,name,en,1
827,,Kiowa,ruhlen,,,name,en,1
828,,Kiranti,ruhlen,,,name,en,1
829,,Kirghiz,ruhlen,,,name,en,1
830,,Kiriri,ruhlen,,,name,en,1
831,,Kirma,ruhlen,,,name,en,1
832,,Kirmanji,ruhlen,,,name,en,1
833,,Kisar,ruhlen,,,name,en,1
834,,Kisi,ruhlen,,,name,en,1
835,,Kitja,ruhlen,,,name,en,1
836,,Kitsai,ruhlen,,,name,en,1
837,,Klamath,ruhlen,,,name,en,1
838,,Klau,ruhlen,,,name,en,1
839,,Ko,ruhlen,,,name,en,1
840,,Koaia,ruhlen,,,name,en,1
841,,Koasati,ruhlen,,,name,en,1
842,,Kobon,ruhlen,,,name,en,1
843,,Kodagu,ruhlen,,,name,en,1
844,,Kohumono,ruhlen,,,name,en,1
845,,Koiari,ruhlen,,,name,en,1
846,,Koiari (Mountain),ruhlen,,,name,en,1
847,,Koita,ruhlen,,,name,en,1
848,,Kokota,ruhlen,,,name,en,1
849,,Kola,ruhlen,,,name,en,1
850,,Kolakngat,ruhlen,,,name,en,1
851,,Kolami,ruhlen,,,name,en,1
852,,Kolana,ruhlen,,,name,en,1
853,,Kolokuma,ruhlen,,,name,en,1
854,,Kom,ruhlen,,,name,en,1
855,,Koma,ruhlen,,,name,en,1
856,,Komi,ruhlen,,,name,en,1
857,,Komo,ruhlen,,,name,en,1
858,,Konda,ruhlen,,,name,en,1
859,,Kongo,ruhlen,,,name,en,1
860,,Konkani,ruhlen,,,name,en,1
861,,Konkomba,ruhlen,,,name,en,1
862,,Konua,ruhlen,,,name,en,1
863,,Konyagi,ruhlen,,,name,en,1
864,,Korafe,ruhlen,,,name,en,1
865,,Korean,ruhlen,,,name,en,1
866,,Korku,ruhlen,,,name,en,1
867,,Koryak,ruhlen,,,name,en,1
868,,Kosarek,ruhlen,,,name,en,1
869,,Kosraean,ruhlen,,,name,en,1
870,,Kota,ruhlen,,,name,en,1
871,,Kotoko,ruhlen,,,name,en,1
872,,Kove,ruhlen,,,name,en,1
873,,Koya,ruhlen,,,name,en,1
874,,Koyra,ruhlen,,,name,en,1
875,,Koyukon,ruhlen,,,name,en,1
876,,Kpan,ruhlen,,,name,en,1
877,,Kpelle,ruhlen,,,name,en,1
878,,Kposo,ruhlen,,,name,en,1
879,,Kresh,ruhlen,,,name,en,1
880,,Krisa,ruhlen,,,name,en,1
881,,Krongo,ruhlen,,,name,en,1
882,,Kryts,ruhlen,,,name,en,1
883,,Kui,ruhlen,,,name,en,1
884,,Kukuya,ruhlen,,,name,en,1
885,,Kulaal,ruhlen,,,name,en,1
886,,Kulung (Tibeto-Burman),ruhlen,,,name,en,1
887,,Kumak,ruhlen,,,name,en,1
888,,Kumyk,ruhlen,,,name,en,1
889,,Kunama,ruhlen,,,name,en,1
890,,!Kung,ruhlen,,,name,en,1
891,,Kunimaipa,ruhlen,,,name,en,1
892,,Kunza,ruhlen,,,name,en,1
893,,Kurumfe,ruhlen,,,name,en,1
894,,Kurux,ruhlen,,,name,en,1
895,,Kusunda,ruhlen,,,name,en,1
896,,Kutchin,ruhlen,,,name,en,1
897,,Kutenai,ruhlen,,,name,en,1
898,,Kuurn Kopan Noot,ruhlen,,,name,en,1
899,,Kuvi,ruhlen,,,name,en,1
900,,Kwaio,ruhlen,,,name,en,1
901,,Kwakwala,ruhlen,,,name,en,1
902,,Kwamera,ruhlen,,,name,en,1
903,,Kwangali,ruhlen,,,name,en,1
904,,Kwasengen,ruhlen,,,name,en,1
905,,Kwegu,ruhlen,,,name,en,1
906,,Kweni,ruhlen,,,name,en,1
907,,Kwerba,ruhlen,,,name,en,1
908,,Kwiri,ruhlen,,,name,en,1
909,,Kwoma,ruhlen,,,name,en,1
910,,Lacandon,ruhlen,,,name,en,1
911,,Ladin,ruhlen,,,name,en,1
912,,Lae,ruhlen,,,name,en,1
913,,Lagawa,ruhlen,,,name,en,1
914,,Laha,ruhlen,,,name,en,1
915,,Lahu,ruhlen,,,name,en,1
916,,Lak,ruhlen,,,name,en,1
917,,Lakkia,ruhlen,,,name,en,1
918,,Lama-Lama,ruhlen,,,name,en,1
919,,Lamaholot,ruhlen,,,name,en,1
920,,Lamang,ruhlen,,,name,en,1
921,,Lamba,ruhlen,,,name,en,1
922,,Lamnso,ruhlen,,,name,en,1
923,,Lampung,ruhlen,,,name,en,1
924,,Langi,ruhlen,,,name,en,1
925,,Lango,ruhlen,,,name,en,1
926,,Lao,ruhlen,,,name,en,1
927,,Laragiya,ruhlen,,,name,en,1
928,,Lardil,ruhlen,,,name,en,1
929,,Lati,ruhlen,,,name,en,1
930,,Latvian,ruhlen,,,name,en,1
931,,Lau,ruhlen,,,name,en,1
932,,Lavongai,ruhlen,,,name,en,1
933,,Lavukaleve,ruhlen,,,name,en,1
934,,Laz,ruhlen,,,name,en,1
935,,Lega,ruhlen,,,name,en,1
936,,Lele,ruhlen,,,name,en,1
937,,Lenakel,ruhlen,,,name,en,1
938,,Lepcha,ruhlen,,,name,en,1
939,,Letri Lgona,ruhlen,,,name,en,1
940,,Lewo,ruhlen,,,name,en,1
941,,Lezgi,ruhlen,,,name,en,1
942,,Lillooet,ruhlen,,,name,en,1
943,,Limbu,ruhlen,,,name,en,1
944,,Limilngan,ruhlen,,,name,en,1
945,,Linda,ruhlen,,,name,en,1
946,,Lisu,ruhlen,,,name,en,1
947,,Lithuanian,ruhlen,,,name,en,1
948,,Livonian,ruhlen,,,name,en,1
949,,Lobi,ruhlen,,,name,en,1
950,,Logbara,ruhlen,,,name,en,1
951,,Logo,ruhlen,,,name,en,1
952,,Logone,ruhlen,,,name,en,1
953,,Loko,ruhlen,,,name,en,1
954,,Loma,ruhlen,,,name,en,1
955,,Longa,ruhlen,,,name,en,1
956,,Longgu,ruhlen,,,name,en,1
957,,Loniu,ruhlen,,,name,en,1
958,,Lonwolwol,ruhlen,,,name,en,1
959,,Losengo,ruhlen,,,name,en,1
960,,Lotha,ruhlen,,,name,en,1
961,,Lou,ruhlen,,,name,en,1
962,,Loven,ruhlen,,,name,en,1
963,,Lower Mundani,ruhlen,,,name,en,1
964,,Lozi,ruhlen,,,name,en,1
965,,Lü,ruhlen,,,name,en,1
966,,Luangiua,ruhlen,,,name,en,1
967,,Luba-Kasai,ruhlen,,,name,en,1
968,,Luba-Shaba,ruhlen,,,name,en,1
969,,Luchazi,ruhlen,,,name,en,1
970,,Lue,ruhlen,,,name,en,1
971,,Luganda,ruhlen,,,name,en,1
972,,Luiseño,ruhlen,,,name,en,1
973,,Lukep,ruhlen,,,name,en,1
974,,Lule,ruhlen,,,name,en,1
975,,Lundayeh,ruhlen,,,name,en,1
976,,Lundu,ruhlen,,,name,en,1
977,,Luo,ruhlen,,,name,en,1
978,,Luri,ruhlen,,,name,en,1
979,,Lushootseed,ruhlen,,,name,en,1
980,,Luxembourgeois,ruhlen,,,name,en,1
981,,Luyia,ruhlen,,,name,en,1
982,,Lwena,ruhlen,,,name,en,1
983,,Lyele,ruhlen,,,name,en,1
984,,Ma'anyan,ruhlen,,,name,en,1
985,,Maasai,ruhlen,,,name,en,1
986,,Mabang,ruhlen,,,name,en,1
987,,Maca,ruhlen,,,name,en,1
988,,Macaguan,ruhlen,,,name,en,1
989,,Macedonian,ruhlen,,,name,en,1
990,,Machiguenga,ruhlen,,,name,en,1
991,,Macuna,ruhlen,,,name,en,1
992,,Mada,ruhlen,,,name,en,1
993,,Mada (Chadic),ruhlen,,,name,en,1
994,,Madi,ruhlen,,,name,en,1
995,,Madngele,ruhlen,,,name,en,1
996,,Madurese,ruhlen,,,name,en,1
997,,Mae,ruhlen,,,name,en,1
998,,Magahi,ruhlen,,,name,en,1
999,,Magar,ruhlen,,,name,en,1
1000,,Magi,ruhlen,,,name,en,1
1001,,Magindanao,ruhlen,,,name,en,1
1002,,Mah Meri,ruhlen,,,name,en,1
1003,,Mahas,ruhlen,,,name,en,1
1004,,Mahican,ruhlen,,,name,en,1
1005,,Maidu (Mountain),ruhlen,,,name,en,1
1006,,Maidu (Northwest),ruhlen,,,name,en,1
1007,,Maidu (Southern),ruhlen,,,name,en,1
1008,,Maipure,ruhlen,,,name,en,1
1009,,Maisin,ruhlen,,,name,en,1
1010,,Maithili,ruhlen,,,name,en,1
1011,,Majang,ruhlen,,,name,en,1
1012,,Makaa,ruhlen,,,name,en,1
1013,,Makah,ruhlen,,,name,en,1
1014,,Makassarese,ruhlen,,,name,en,1
1015,,Makian (East),ruhlen,,,name,en,1
1016,,Maklew,ruhlen,,,name,en,1
1017,,Makonde,ruhlen,,,name,en,1
1018,,Makua,ruhlen,,,name,en,1
1019,,Makushi,ruhlen,,,name,en,1
1020,,Malacca Creole,ruhlen,,,name,en,1
1021,,Malagassy,ruhlen,,,name,en,1
1022,,Malakmalak,ruhlen,,,name,en,1
1023,,Malay,ruhlen,,,name,en,1
1024,,Malayalam,ruhlen,,,name,en,1
1025,,Malayo,ruhlen,,,name,en,1
1026,,Maldivian,ruhlen,,,name,en,1
1027,,Male (Omotic),ruhlen,,,name,en,1
1028,,Maleu,ruhlen,,,name,en,1
1029,,Malo,ruhlen,,,name,en,1
1030,,Maltese,ruhlen,,,name,en,1
1031,,Malto,ruhlen,,,name,en,1
1032,,Mam,ruhlen,,,name,en,1
1033,,Mamanwa,ruhlen,,,name,en,1
1034,,Mambila,ruhlen,,,name,en,1
1035,,Mambwe,ruhlen,,,name,en,1
1036,,Mampelle,ruhlen,,,name,en,1
1037,,Mamvu,ruhlen,,,name,en,1
1038,,Manam,ruhlen,,,name,en,1
1039,,Manambu,ruhlen,,,name,en,1
1040,,Manchu,ruhlen,,,name,en,1
1041,,Mandan,ruhlen,,,name,en,1
1042,,Mandar,ruhlen,,,name,en,1
1043,,Mandarin,ruhlen,,,name,en,1
1044,,Mandinka,ruhlen,,,name,en,1
1045,,Manem,ruhlen,,,name,en,1
1046,,Mangap,ruhlen,,,name,en,1
1047,,Mangarayi,ruhlen,,,name,en,1
1048,,Mangbetu,ruhlen,,,name,en,1
1049,,Manggarai,ruhlen,,,name,en,1
1050,,Maninka,ruhlen,,,name,en,1
1051,,Manjaku,ruhlen,,,name,en,1
1052,,Mankan,ruhlen,,,name,en,1
1053,,Mano,ruhlen,,,name,en,1
1054,,Mansi,ruhlen,,,name,en,1
1055,,Mantion,ruhlen,,,name,en,1
1056,,Manx,ruhlen,,,name,en,1
1057,,Mao,ruhlen,,,name,en,1
1058,,Maori,ruhlen,,,name,en,1
1059,,Mapoyo,ruhlen,,,name,en,1
1060,,Mapudungu,ruhlen,,,name,en,1
1061,,Mara,ruhlen,,,name,en,1
1062,,Maram,ruhlen,,,name,en,1
1063,,Maranao,ruhlen,,,name,en,1
1064,,Maranungku,ruhlen,,,name,en,1
1065,,Marathi,ruhlen,,,name,en,1
1066,,Margany,ruhlen,,,name,en,1
1067,,Margi,ruhlen,,,name,en,1
1068,,Mari,ruhlen,,,name,en,1
1069,,Maricopa,ruhlen,,,name,en,1
1070,,Marind,ruhlen,,,name,en,1
1071,,Maring,ruhlen,,,name,en,1
1072,,Maring (Trans New Guinea),ruhlen,,,name,en,1
1073,,Maringarr,ruhlen,,,name,en,1
1074,,Marithiyel,ruhlen,,,name,en,1
1075,,Marquesan,ruhlen,,,name,en,1
1076,,Marshallese,ruhlen,,,name,en,1
1077,,Martuyhunira,ruhlen,,,name,en,1
1078,,Maru,ruhlen,,,name,en,1
1079,,Marwari,ruhlen,,,name,en,1
1080,,Masa,ruhlen,,,name,en,1
1081,,Mashakali,ruhlen,,,name,en,1
1082,,Massachusett,ruhlen,,,name,en,1
1083,,Matses,ruhlen,,,name,en,1
1084,,Mattole,ruhlen,,,name,en,1
1085,,Matukar,ruhlen,,,name,en,1
1086,,Matumbi,ruhlen,,,name,en,1
1087,,Maung,ruhlen,,,name,en,1
1088,,Maya (South Halmahera),ruhlen,,,name,en,1
1089,,Mayo,ruhlen,,,name,en,1
1090,,Mazahua,ruhlen,,,name,en,1
1091,,Mazanderani,ruhlen,,,name,en,1
1092,,Mazatec,ruhlen,,,name,en,1
1093,,Mba,ruhlen,,,name,en,1
1094,,Mbabaram,ruhlen,,,name,en,1
1095,,Mbai,ruhlen,,,name,en,1
1096,,Mbaloh,ruhlen,,,name,en,1
1097,,Mbe,ruhlen,,,name,en,1
1098,,Mbede,ruhlen,,,name,en,1
1099,,Mbole,ruhlen,,,name,en,1
1100,,Mbugu,ruhlen,,,name,en,1
1101,,Mbum,ruhlen,,,name,en,1
1102,,Me'en,ruhlen,,,name,en,1
1103,,Meax,ruhlen,,,name,en,1
1104,,Mehek,ruhlen,,,name,en,1
1105,,Meidob,ruhlen,,,name,en,1
1106,,Meithei,ruhlen,,,name,en,1
1107,,Mekeo,ruhlen,,,name,en,1
1108,,Melanau,ruhlen,,,name,en,1
1109,,Mende,ruhlen,,,name,en,1
1110,,Meneca,ruhlen,,,name,en,1
1111,,Menominee,ruhlen,,,name,en,1
1112,,Mentawai,ruhlen,,,name,en,1
1113,,Menya,ruhlen,,,name,en,1
1114,,Meriam,ruhlen,,,name,en,1
1115,,Mesalit,ruhlen,,,name,en,1
1116,,Miao,ruhlen,,,name,en,1
1117,,Micmac,ruhlen,,,name,en,1
1118,,Midu,ruhlen,,,name,en,1
1119,,Mien,ruhlen,,,name,en,1
1120,,Migama,ruhlen,,,name,en,1
1121,,Mikarew,ruhlen,,,name,en,1
1122,,Mikasuki,ruhlen,,,name,en,1
1123,,Mikeyir,ruhlen,,,name,en,1
1124,,Mikir,ruhlen,,,name,en,1
1125,,Min (Southern),ruhlen,,,name,en,1
1126,,Minangkabau,ruhlen,,,name,en,1
1127,,Mingrelian,ruhlen,,,name,en,1
1128,,Miriwung,ruhlen,,,name,en,1
1129,,Miskito,ruhlen,,,name,en,1
1130,,Mituku,ruhlen,,,name,en,1
1131,,Miwok (Central Sierra),ruhlen,,,name,en,1
1132,,Miwok (Coast),ruhlen,,,name,en,1
1133,,Miwok (Lake),ruhlen,,,name,en,1
1134,,Miwok (Northern Sierra),ruhlen,,,name,en,1
1135,,Miwok (Plains),ruhlen,,,name,en,1
1136,,Miwok (Southern Sierra),ruhlen,,,name,en,1
1137,,Mixe,ruhlen,,,name,en,1
1138,,Mixtec,ruhlen,,,name,en,1
1139,,Miya,ruhlen,,,name,en,1
1140,,Mizo,ruhlen,,,name,en,1
1141,,Mnong (Eastern),ruhlen,,,name,en,1
1142,,Moba,ruhlen,,,name,en,1
1143,,Mocha,ruhlen,,,name,en,1
1144,,Mocovi,ruhlen,,,name,en,1
1145,,Mofu,ruhlen,,,name,en,1
1146,,Moghol,ruhlen,,,name,en,1
1147,,Mohave,ruhlen,,,name,en,1
1148,,Mohawk,ruhlen,,,name,en,1
1149,,Mokilese,ruhlen,,,name,en,1
1150,,Mokulu,ruhlen,,,name,en,1
1151,,Molale,ruhlen,,,name,en,1
1152,,Mombum,ruhlen,,,name,en,1
1153,,Mon,ruhlen,,,name,en,1
1154,,Mondunga,ruhlen,,,name,en,1
1155,,Mongo,ruhlen,,,name,en,1
1156,,Mongodow,ruhlen,,,name,en,1
1157,,Monguor,ruhlen,,,name,en,1
1158,,Moni,ruhlen,,,name,en,1
1159,,Mono,ruhlen,,,name,en,1
1160,,Monpa,ruhlen,,,name,en,1
1161,,Monumbo,ruhlen,,,name,en,1
1162,,Mopan,ruhlen,,,name,en,1
1163,,Mor,ruhlen,,,name,en,1
1164,,Moraori,ruhlen,,,name,en,1
1165,,Mordvin,ruhlen,,,name,en,1
1166,,More,ruhlen,,,name,en,1
1167,,Mori,ruhlen,,,name,en,1
1168,,Moro,ruhlen,,,name,en,1
1169,,Morokodo,ruhlen,,,name,en,1
1170,,Moru,ruhlen,,,name,en,1
1171,,Morwap,ruhlen,,,name,en,1
1172,,Motilon,ruhlen,,,name,en,1
1173,,Motlav,ruhlen,,,name,en,1
1174,,Motu,ruhlen,,,name,en,1
1175,,Movima,ruhlen,,,name,en,1
1176,,Mrabri,ruhlen,,,name,en,1
1177,,Mudburra,ruhlen,,,name,en,1
1178,,Mugil,ruhlen,,,name,en,1
1179,,Muher,ruhlen,,,name,en,1
1180,,Muinane,ruhlen,,,name,en,1
1181,,Mulao,ruhlen,,,name,en,1
1182,,Mumeng,ruhlen,,,name,en,1
1183,,Mumuye,ruhlen,,,name,en,1
1184,,Muna,ruhlen,,,name,en,1
1185,,Mundang,ruhlen,,,name,en,1
1186,,Mundari,ruhlen,,,name,en,1
1187,,Mundu,ruhlen,,,name,en,1
1188,,Mundu (South),ruhlen,,,name,en,1
1189,,Mundum,ruhlen,,,name,en,1
1190,,Munduruku,ruhlen,,,name,en,1
1191,,Mungaka,ruhlen,,,name,en,1
1192,,Munsee,ruhlen,,,name,en,1
1193,,Muòng,ruhlen,,,name,en,1
1194,,Mura,ruhlen,,,name,en,1
1195,,Murik,ruhlen,,,name,en,1
1196,,Murle,ruhlen,,,name,en,1
1197,,Murrinh-Patha,ruhlen,,,name,en,1
1198,,Murui,ruhlen,,,name,en,1
1199,,Muruwari,ruhlen,,,name,en,1
1200,,Musgu,ruhlen,,,name,en,1
1201,,Muskogee,ruhlen,,,name,en,1
1202,,Musom,ruhlen,,,name,en,1
1203,,Mussau,ruhlen,,,name,en,1
1204,,Mutsun,ruhlen,,,name,en,1
1205,,Muyuw,ruhlen,,,name,en,1
1206,,Mwera,ruhlen,,,name,en,1
1207,,Myene,ruhlen,,,name,en,1
1208,,Mzab,ruhlen,,,name,en,1
1209,,N/amani,ruhlen,,,name,en,1
1210,,Nabak,ruhlen,,,name,en,1
1211,,Nadëb,ruhlen,,,name,en,1
1212,,Nafana,ruhlen,,,name,en,1
1213,,Nagatman,ruhlen,,,name,en,1
1214,,Nahali,ruhlen,,,name,en,1
1215,,Nahuatl,ruhlen,,,name,en,1
1216,,Nakkara,ruhlen,,,name,en,1
1217,,Nalik,ruhlen,,,name,en,1
1218,,Nama,ruhlen,,,name,en,1
1219,,Nambas (Big),ruhlen,,,name,en,1
1220,,Nambikuara (Southern),ruhlen,,,name,en,1
1221,,Namie,ruhlen,,,name,en,1
1222,,Nande,ruhlen,,,name,en,1
1223,,Nandi,ruhlen,,,name,en,1
1224,,Nankina,ruhlen,,,name,en,1
1225,,Nanticoke,ruhlen,,,name,en,1
1226,,Napu,ruhlen,,,name,en,1
1227,,Nara,ruhlen,,,name,en,1
